paze	cmavo-compound			   	PA*      	número/cantidad: 17 (diecisiete)
pe	cmavo			   	GOI      	marcador de frase relativa restrictiva: aquel asociado con ...; posesivo/asociativo impreciso
pe'a	cmavo   	-pev-		   	UI3c      	indica discurso figurativo/no literal/metafórico
pe'e	cmavo			   	PEhE      	marca el conector siguiente como unión de grupo de términos
pe'i	cmavo			   	UI2      	evidencial: opinión (declaración subjetiva)	Ver también {jinvi}.
pei	cmavo			   	CAI      	actitudinal: pregunta actitudinal;
pe'o	cmavo			   	PEhO      	indicador de operador preposicionado (notación polaca)
pe'u	cmavo			   	COI      	vocativo: por favor
pi	cmavo   	-piz-		   	PA3      	dígito/número: punto de raíz (base numerica); por defecto decimal
pi'a	cmavo			   	VUhU4      	operador matemático n-ario: operandos son vectores a tratar como matrices fila
pidu'e	cmavo-compound			   	PA*      	número: demasiado
pi'e	cmavo			   	PA3      	dígito/número: separador de dígitos base >16 o variable (ej: hora, fecha)
pi'i	cmavo			   	VUhU1      	operador matemático n-ario: por; operador de multiplicación; ((((a * b) * c) * ...))
piji'i	cmavo-compound			   	PA*      	número: aproximadamente todo
pimo'a	cmavo-compound			   	PA*      	número: demasiado poco de
pimucu'o	cmavo-compound			   	MOI*      	selbri cuantificado: convierte .5 en selbri de probabilidad; evento x_1 tiene una probabilidad del 50% bajo co	ndiciones x_2
pi'o	cmavo			   	BAI      	pilno modal, 1er argumento                            usado por ...
piresi'e	cmavo-compound			   	MOI*      	selbri cuantificado: convierte .2 = 1/5 en selbri fraccional; x_1 es 1/5 de totalidad x_2
piro	cmavo-compound			   	PA*      	número: todo
pirosi'e	cmavo-compound			   	MOI*      	selbri cuantificado: convierte todo en selbri fraccional; x_1 es el total de x_2
piso'a	cmavo-compound			   	PA*      	número: casi todo
piso'i	cmavo-compound			   	PA*      	número: mucho de
piso'iroi	cmavo-compound			   	ROI*      	modificador de intervalo: en gran parte
piso'u	cmavo-compound			   	PA*      	número: un poco de
piso'uroi	cmavo-compound			   	ROI*      	modificador de intervalo: rarely
pisu'o	cmavo-compound			   	PA*      	número: algo de
pi'u	cmavo   	-piv-		   	JOI      	conector no lógico: producto cruzado; producto cartesiano de conjuntos
po	cmavo			   	GOI      	marcador de frase relativa restrictiva: aquel que es específico a ...; posesivo normal físico/legal
po'e	cmavo			   	GOI      	marcador de frase relativa restrictiva: aquel que pertenece a ... ; posesión inalienable
po'i	cmavo			   	BAI      	porsi modal, 1er argumento (en orden)                 secuencialmente; en la secuencia ...
poi	cmavo			   	NOI      	cláusula relativa restrictiva; adjunta bridi subordinado con información identificatoria a un sumti
po'o	cmavo			   	UI3b      	discursivo: sólo, solamente, únicamente: el único caso relevante	Ver también {pamei},  {mulno},  {frica}.
po'u	cmavo			   	GOI      	marcador de frase relativa apositiva restrictiva: aquel que es lo mismo que ...
pu	cmavo			   	PU      	dirección/relación de tiempo verbal: fué (selbri); antes de (sumti); por defecto tiempo pasado
pu'a	cmavo			   	BAI      	pluka modal, 1er argumento                            complacido por ...
puba	cmavo-compound			   	PU*      	tiempo verbal: iba a ser; (tiempo/modal)
puca'a	cmavo-compound			   	PU*      	tiempo verbal: realidad pasada; aspecto modal
puca'o	cmavo-compound			   	ZAhO*      	tiempo verbal: estaba siendo; (tiempo/modal)
pu'e	cmavo			   	BAI      	pruce modal, 1er argumento (de manera 1)              por proceso ...
pu'i	cmavo   	-pus-		   	CAhA      	aspecto modal: puede y ha sido; potencial demostrado
pujeba	cmavo-compound			   	PU*      	tiempo verbal: antes y después; (tiempo/modal)
pujeca	cmavo-compound			   	PU*      	tiempo verbal: antes y durante; (tiempo/modal)
pu'o	cmavo			   	ZAhO      	aspecto verbal: acción a punto de ocurrir; incoativo         ----|     |
pupu	cmavo-compound			   	PU*      	tiempo verbal: había sido antes; (tiempo/modal)
pu'u	cmavo   	-puv-		   	NU1      	abstractor: abstractor de proceso (evento); x_1 es un proceso de (bridi) procediendo en etapas x_2
puza	cmavo-compound			   	PU*      	tiempo verbal: un tiempo antes; (tiempo/modal)
puze'a	cmavo-compound			   	PU*      	tiempo verbal: por un intervalo medio en el pasado; (tiempo/modal)
puze'i	cmavo-compound			   	PU*      	tiempo verbal: por un intervalo corto en el pasado; (tiempo/modal)
puze'u	cmavo-compound			   	PU*      	tiempo verbal: por un intervalo largo en el pasado; (tiempo/modal)
puzi	cmavo-compound			   	PU*      	tiempo verbal: poco tiempo antes; (tiempo/modal)
puzu	cmavo-compound			   	PU*      	tiempo verbal: mucho tiempo antes; (tiempo/modal)
py	cmavo			   	BY2      	letra p
ra	cmavo			   	KOhA5      	pro-sumti: un sumti reciente, anterior al último según las reglas de cuenta hacia atrás
ra'a	cmavo			   	BAI      	srana modal, 1er argumento                            concerniendo ... (generalmente más específico)
ra'e	cmavo			   	PA3      	dígito/número: repetición de dígitos
ra'i	cmavo			   	BAI      	krasi modal, 1er argumento                            de fuente/orígen/punto de partida ...
rai	cmavo			   	BAI      	traji modal, 1er argumento                            con superlativo ...
ra'o	cmavo			   	RAhO      	marca GOhA para indicar actualización contextual de todos los pro-asignados en el bridi referido
ra'u	cmavo			   	UI3      	discursivo: principalmente - igualmente - incidentalmente	Ver también {ralju},  {vajni}.
rau	cmavo			   	PA4      	dígito/número: suficientes; bastantes; subjetivo
ra'ucu'i	cmavo-compound			   	UI*3      	discursivo: principalmente - igualmente - incidentalmente
raumei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte suficiente en selbri cardinal; x_1 son suficientes x_2
raumoi	cmavo-compound			   	MOI*      	selbri cuantificado: convierte suficiente en selbri ordinal; x_1 es suficientésimo entre x_2 según regla x_3
ra'unai	cmavo-compound			   	UI*3      	discursivo: principalmente - igualmente - incidentalmente
re	cmavo   	-rel-		      		dígito/número: 2 (dígito) (dos)
re'a	cmavo			   	VUhU4      	operador matemático unitario: matríz transpuesta/dual; (A^T)
re'e	cmavo			   	UI4      	categoría emocional: religioso/espiritual/adoración - sacrilegio	Ver también {lijda}.
re'enai	cmavo-compound			   	UI*4      	categoría emocional: espiritual/adoración - sacrilegio
re'i	cmavo			   	COI      	vocativo: listo para recibir - no preparado para recibir
re'inai	cmavo-compound			   	COI*      	vocativo: listo para recibir - no preparado para recibir
reki'o	cmavo-compound			   	PA*      	número/cantidad: 2,000
remai	cmavo-compound			   	MAI*      	discursivo: segunda expresión
remei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 2 en selbri cardinal; x_1 es un par de x_2
remoi	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 2 en selbri ordinal; x_1 es segundo entre x_2 ordenado según regla x_3
reno	cmavo-compound			   	PA*      	número/cantidad: 20 (veinte)
renomei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 20 en selbri cardinal; x_1 es una veintena de x_2
renono	cmavo-compound			   	PA*      	número/cantidad: 200 (doscientos)
re'o	cmavo			   	FAhA3      	locación/dirección; adyacente a/en contacto con
reroi	cmavo-compound			   	ROI*      	modificador de intervalo: dos veces
re'u	cmavo			   	ROI      	convierte número en modificador de intervalo cuantificado; por defecto temporal
ri	cmavo			   	KOhA5      	pro-sumti: el último sumti, según las reglas de cuenta hacia atrás
ri'a	cmavo			   	BAI      	rinka modal, 1er argumento (fís./mental)              por causa ...
ri'a ma	cmavo-compound			   	BAI*      	pregunta por una causa física; ¿por qué?
ri'e	cmavo			   	UI5      	modificador de actitudinal: descarga de emoción - contención de emoción	Ver también {cniri'u},  {cnicru}.
ri'enai	cmavo-compound			   	UI*5      	modificador de actitudinal: descarga de emoción - contención de emoción
ri'i	cmavo			   	BAI      	lifri modal, 1er argumento paciente/caso pasivo       sucede a ..., experimentado por ..., con paciente ...
ri'o	cmavo			   	VUhU4      	operador matemático trinario: (integral de a con respecto a b sobre rango c)
ri'u	cmavo			   	FAhA2      	locación/dirección; a la derecha de
ro	cmavo   	-rol-		   	PA4      	dígito/número: cada, todos
ro'a	cmavo			   	UI4      	categoría emocional: social - antisocial	Ver también {jikca}.
ro'anai	cmavo-compound			   	UI*4      	categoría emocional: social - antisocial
roda	cmavo-compound			   	KOhA*      	sumti con cuantificación universal: todo (a menos que sea restringido)
ro'e	cmavo			   	UI4      	categoría emocional: mental - descerebrado	Ver también {menli}.
ro'enai	cmavo-compound			   	UI*4      	categoría emocional: mental - descerebrado
ro'i	cmavo			   	UI4      	categoría emocional: emocional - negación de emoción	Ver también {cinmo}.
roi	cmavo   	-rom-   	-roi-	   	ROI      	convierte número en modificador de intervalo cuantificado; por defecto temporal
ro'inai	cmavo-compound			   	UI*4      	categoría emocional: emocional - negando emoción
romai	cmavo-compound			   	MAI*      	discursivo: finalmente; última expresión
romoi	cmavo-compound			   	MOI*      	selbri cuantificado: convierte todos en selbri ordinal; x_1 es último entre x_2 según regla x_3
ro'o	cmavo			   	UI4      	categoría emocional: físico - negación de lo físico	Ver también {xadni}.
ro'onai	cmavo-compound			   	UI*4      	categoría emocional: físico - negación de físico
roroi	cmavo-compound			   	ROI*      	modificador de intervalo: siempre, cada vez
ro'u	cmavo			   	UI4      	categoría emocional: sexual - abstinencia sexual	Ver también {cinse}.
ro'unai	cmavo-compound			   	UI*4      	categoría emocional: sexual - abstinencia sexual
ru	cmavo			   	KOhA5      	pro-sumti: un sumti anterior a todos los usados contando hacia atrás
ru'a	cmavo			   	UI2      	evidencial: postulado	Ver también {sruma}.
ru'e	cmavo			   	CAI      	actitudinal: poca intensidad
ru'i	cmavo			   	TAhE      	modificador de intervalo: continuamente
ru'inai	cmavo-compound			   	TAhE*      	modificador de intervalo: ocasional/intermitente/discontinuamente
ru'o	cmavo			   	BY1      	cambia letras a alfabeto cirílico
ru'u	cmavo			   	FAhA2      	locación/dirección; alrededor de
ry	cmavo			   	BY2      	letra r
sa	cmavo			   	SA      	borrar expresión parcial o completa; la palabra que sigue muestra cuanto borrar
sa'a	cmavo			   	UI3a      	discursivo: inserción del editor/narrador (texto entre paréntesis)	Ver también {setca}.
sa'e	cmavo			   	UI3      	discursivo: precisión - imprecisión	Ver también {satci},  {jibni}.
sa'enai	cmavo-compound			   	UI*3      	discursivo: precisión - imprecisión
sa'i	cmavo			   	VUhU4      	operador matemático n-ario: operandos son vectores a tratar como matrices columna
sai	cmavo			   	CAI      	actitudinal: intensidad moderada
sa'o	cmavo			   	VUhU4      	operador matemático trinario: (derivada de a con respecto a b de grado c)
sa'u	cmavo			   	UI3      	discursivo: simplemente - elaborando	Ver también {sampu},  {pluja}.
sau	cmavo			   	BAI      	sarcu modal, 1er argumento                            requiriendo ...
sa'unai	cmavo-compound			   	UI*3      	discursivo: simplemente - elaborando
se	cmavo   	-sel-		   	SE      	2da conversión; intercambia 1er/2do argumentos
se'a	cmavo			   	UI5      	modificador de actitudinal: autosuficiencia - dependencia	Ver también {sezysei},  {kantcu}.
se'anai	cmavo-compound			   	UI*5      	modificador de actitudinal: autosuficiencia - dependencia
seba'i	cmavo-compound			   	BAI*      	basti modal, 2do argumento                            en vez de ...; en lugar de ...
sebai	cmavo-compound			   	BAI*      	bapli modal, 2do argumento (forzando resultado)       forzando evento ...
sebau	cmavo-compound			   	BAI*      	bangu modal, 2do argumento (hablantes)                en lenguaje de hablantes ...
sebe'i	cmavo-compound			   	BAI*      	benji modal, 2do argumento (mensaje/carga)            transmitiendo ...
seca'i	cmavo-compound			   	BAI*      	catni modal, 2do argumento                            autoritativamente; con autoridad sobre ...
secau	cmavo-compound			   	BAI*      	claxu modal, 2do argumento (careciendo)               sin ...
seci'e	cmavo-compound			   	BAI*      	ciste modal, 2do argumento                            con función sistémica ...
seci'o	cmavo-compound			   	BAI*      	cinmo modal, 2do argumento (muestra actitud)          emocionalmente; con emoción ...
seci'u	cmavo-compound			   	BAI*      	ckilu modal, 2do argumento usado en negación escalar  en escala que mide ...
secu'u	cmavo-compound			   	BAI*      	cusku modal, 2do argumento (diciendo)                 expresivamente; expresando ...
sede'i	cmavo-compound			   	BAI*      	detri modal, 2do argumento (para cartas)              en la misma fecha de ...
sedi'o	cmavo-compound			   	BAI*      	diklo modal, 2do argumento                            localmente; en lugar específico ...
sedu'i	cmavo-compound			   	BAI*      	dunli modal, 2do argumento (igual al 1ro);            igual a ...
sedu'o	cmavo-compound			   	BAI*      	djuno modal, 2do argumento                            sabiendo; sabiendo hechos ...
sedu'u	cmavo-compound			   	NU*      	abstractor compuesto: sentence/equation abstractor de oración/ecuación; x_1 es texto expresando (bridi) que es	 x_2
se'e	cmavo			   	BY1      	siguientes dígitos codifican un carácter (en ASCII, Unicode, etc.)
sefa'e	cmavo-compound			   	BAI*      	fatne modal, 2do argumento (igual al 1ro);            hacia atrás; al revés de ...
sefi'e	cmavo-compound			   	BAI*      	finti modal, 2do argumento                            creativamente; creando obra ...
sega'a	cmavo-compound			   	BAI*      	zgana modal, 2do argumento                            observando ...
segau	cmavo-compound			   	BAI*      	gasnu modal, 2do argumento complemento actor/agente   activamente; como agente activo haciendo ...
se'i	cmavo			   	UI5      	modificador de actitudinal: orientado a sí mismo - orientado a otro	Ver también {sevzi},  {drata}.
sei	cmavo			   	SEI      	comienzo de bridi discursivo (metalinguistico)
se'inai	cmavo-compound			   	UI*5      	modificador de actitudinal: autoorientado - orientado hacia otro
seja'e	cmavo-compound			   	BAI*      	jalge modal, 2do argumento (evento causal)            resultado de ...
seja'i	cmavo-compound			   	BAI*      	javni modal, 2do argumento                            ordenadamente; con regla prescribiendo ...
seji'e	cmavo-compound			   	BAI*      	jimte modal, 2do argumento                            como límite de ...
seji'o	cmavo-compound			   	BAI*      	jitro modal, 2do argumento                            controladamente; controlando/guiando a ...
seji'u	cmavo-compound			   	BAI*      	jicmu modal, 2do argumento (basado)                   soportando ...; como base de ...
seka'a	cmavo-compound			   	BAI*      	klama modal, 2do argumento                            con destino ...
seka'i	cmavo-compound			   	BAI*      	krati modal, 2do argumento                            representando; representando a ...
sekai	cmavo-compound			   	BAI*      	ckaji modal, 2do argumento (cualidad)                 caracterizado por ...; con propiedad ...
sekai ma	cmavo-compound			   	BAI*      	pregunta por una propiedad/cualidad característica; ¿cuál?
seki'i	cmavo-compound			   	BAI*      	ckini modal, 2do argumento (igual al 1ro)             relacionado a ...
seki'u	cmavo-compound			   	BAI*      	krinu modal, 2do argumento                            razón por lo tanto ...
seki'unai	cmavo-compound			   	BAI*      	krinu modal, 2do argumento                            razón sin embargo ...
sekoi	cmavo-compound			   	BAI*      	korbi modal, 2do argumento (limitando)                como frontera de ...
seku'u	cmavo-compound			   	BAI*      	kulnu modal, 2do argumento (pueblo)                   en cultura de ...
sela'u	cmavo-compound			   	BAI*      	klani modal, 2do argumento                            en cantidad ...; medido como ...
sele'a	cmavo-compound			   	BAI*      	klesi modal, 2do argumento                            como categoría de/dentro de ...
seli'e	cmavo-compound			   	BAI*      	lidne modal, 2do argumento                            precediendo a ...;liderando a ... ; secuencia no tempor	al
sema'e	cmavo-compound			   	BAI*      	marji modal, 2do argumento                            hecho de material/composición ...
sema'i	cmavo-compound			   	BAI*      	manri modal, 2do argumento (de referencia)            como estándar de referencia para observar ...
semau	cmavo-compound			   	BAI*      	zmadu modal, 2do argumento (relativo!)                más que ...
semaunai	cmavo-compound			   	BAI*      	zmadu modal, 2do argumento (relativo!)                no más que ...
seme'a	cmavo-compound			   	BAI*      	mleca modal, 2do argumento (relativo!)                menos que ...
seme'anai	cmavo-compound			   	BAI*      	mleca modal, 2do argumento (relativo!)                no menos que ...
seme'e	cmavo-compound			   	BAI*      	cmene modal, 2do argumento (el nombrado)              como nombre de ...
semu'i	cmavo-compound			   	BAI*      	mukti modal, 2do argumento                            motivo por lo tanto ...; motivando acción ...
semu'inai	cmavo-compound			   	BAI*      	mukti modal, 2do argumento                            motivo sin embargo ...
semu'u	cmavo-compound			   	BAI*      	mupli modal, 2do argumento                            como ejemplo de propiedad ...
seni'i	cmavo-compound			   	BAI*      	nibli modal, 2do argumento                            implica por lo tanto ...
seni'inai	cmavo-compound			   	BAI*      	nibli modal, 2do argumento                            implica sin embargo ...
se'o	cmavo			   	UI2      	evidencial: sé por experiencia interna (sueño, visión, revelación personal)	Ver también {senva}.
sepa'a	cmavo-compound			   	BAI*      	panra modal, 2do argumento                            paralelamente; similar a ...
sepa'u	cmavo-compound			   	BAI*      	pagbu modal, 2do argumento (todo)                     parcialmente; como parte de ...
sepi'o	cmavo-compound			   	BAI*      	pilno modal, 2do argumento (instrumental) herramienta/máquina/aparato/entidad actuante;  usando (herramienta)	 ...
sepo'i	cmavo-compound			   	BAI*      	porsi modal, 2do argumento                            secuencialmente; secuencia según reglas ...
sepu'a	cmavo-compound			   	BAI*      	pluka modal, 2do argumento (para)                     complaciendo a ...; para complacer a ...
sepu'e	cmavo-compound			   	BAI*      	pruce modal, 2do argumento (inputs)                   proceso con entradas ...
sera'a	cmavo-compound			   	BAI*      	srana modal, 2do argumento (concerniendo)             relevantemente; concerniendo a ... (menos específico)
sera'i	cmavo-compound			   	BAI*      	krasi modal, 2do argumento                            originalmente; como orígen/punto de partida de ...
serai	cmavo-compound			   	BAI*      	traji modal, 2do argumento (propiedad)                superlativo en (propiedad) ...
seri'a	cmavo-compound			   	BAI*      	rinka modal, 2do argumento (fís./mental)              por lo tanto causal ...
seri'anai	cmavo-compound			   	BAI*      	rinka modal, 2do argumento (fís./mental)              sin embargo causal ...
seri'i	cmavo-compound			   	BAI*      	lifri modal, 2do argumento                            experimentando ...; sufriendo ...
sesau	cmavo-compound			   	BAI*      	sarcu modal, 2do argumento (proceso)                  necesariamente; necesario para ...
sesi'u	cmavo-compound			   	BAI*      	sidju modal, 2do argumento                            ayudando a ... (en hacer/mantener algo)
seta'i	cmavo-compound			   	BAI*      	tadji modal, 2do argumento                            metódicamente; como método de ...
setai	cmavo-compound			   	BAI*      	tamsmi modal, 2do argumento                           similarmente; semejando ... (en forma ideal)	(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
seti'i	cmavo-compound			   	BAI*      	stidi modal, 2do argumento                            sugestivamente; sugiriendo (idea/acción) ...
seti'u	cmavo-compound			   	BAI*      	tcika modal, 2do argumento (para cartas)              a la hora de ...
setu'i	cmavo-compound			   	BAI*      	stuzi modal, 2do argumento                            como emplazamiento de ...
se'u	cmavo			   	SEhU      	terminador elisible: fin de bridi discursivo o precedencia de operador; generalmente elisible
seva'o	cmavo-compound			   	BAI*      	vanbi modal, 2do argumento (entorno)                  como condiciones/circunstancias/entorno de ...
seva'u	cmavo-compound			   	BAI*      	xamgu modal, 2do argumento caso beneficiario          para beneficio de ...; con beneficiario ...
sezau	cmavo-compound			   	BAI*      	zanru modal, 2do argumento                            aprobando ...
sezu'e	cmavo-compound			   	BAI*      	zukte modal, 2do argumento                            intencionalmente; intencionalmente actuando en ...
si	cmavo			   	SI      	borra última palabra, toma texto no-lojbánico como una única plabra
si'a	cmavo			   	UI3b      	discursivo: similarmente	Ver también {simsa},  {panra}.
si'e	cmavo			   	MOI      	convierte número en selbri fraccional; x_1 es una fracción (n) de la totalidad x_2; (cf. gunma)
si'i	cmavo			   	VUhU4      	operador matemático trinario: (sumatoria sigma de a con variable b sobre rango c)
si'o	cmavo   	-siz-		   	NU      	abstractor: abstractor de idea/concepto; x_1 es el concepto que tiene x_2 de (bridi)
si'u	cmavo			   	BAI      	sidju modal, 1er argumento (aiding agent)             ayudado por ...
slaka bu	bu-letteral			   	BY*      	letra: carácter ',' de lojban
so	cmavo   	-soz-		   	PA1      	dígito/número: 9 (dígito) (nueve)
so'a	cmavo   	-soj-		   	PA4      	dígito/número: casi todos (dígito/número)
so'e	cmavo   	-sop-		   	PA4      	dígito/número: la mayoría
so'eroi	cmavo-compound			   	ROI*      	modificador de intervalo: la mayoría de las veces, usualmente
so'i	cmavo   	-sor-   	-so'i-	   	PA4      	dígito/número: muchos
soi	cmavo			   	SOI      	discursivo: marcador de sumti recíprocos; indica una relación recíproca emtre sumti
so'imei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte muchos en cardinal; x_1 son muchos x_2
so'iroi	cmavo-compound			   	ROI*      	modificador de intervalo: muchas veces
soki'o	cmavo-compound			   	PA*      	número/cantidad: 9,000
somoi	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 9 en selbri ordinal; x_1 es noveno entre x_2 ordenado según regla x_3
sono	cmavo-compound			   	PA*      	número/cantidad: 90 (noventa)
sonono	cmavo-compound			   	PA*      	número/cantidad: 900 (novecientos)
so'o	cmavo   	-sos-		   	PA4      	dígito/número: varios
sosoce'i	cmavo-compound			   	PA*      	número/cantidad: 99% (número)
so'u	cmavo   	-sot-		   	PA4      	dígito/número: pocos
so'uroi	cmavo-compound			   	ROI*      	modificador de intervalo: unas pocas veces
sozepimu	cmavo-compound			   	PA*      	número/cantidad: 97.5
su	cmavo			   	SU      	borra hasta el comienzo de discurso o texto; deja el tema o comienza de nuevo
su'a	cmavo			   	UI2      	evidencial: generalización - particularización; discursivo: en abstracto - concretamente	Ver también {sucta},  {sucni'i}.
su'anai	cmavo-compound			   	UI*2      	evidencial: generalización - particularización; discursivo: en abstracto - en concreto
su'e	cmavo   	-sup-   	-su'e-	   	PA4      	dígito/número: a lo sumo (all); no más que
su'i	cmavo			   	VUhU1      	operador matemático n-ario: más; operador de adición; ((((a + b) + c) + ...))
su'o	cmavo   	-suz-   	-su'o-	   	PA4      	dígito/número: al menos (alguno); no menos que
su'oremei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte al menos 2 en selbri cardinal; x_1 son más de un x_2
su'oremoi	cmavo-compound			   	MOI*      	selbri cuantificado: convierte al menos 2 en selbri ordinal; x_1 es al menos segundo entre x_2 según regla x_3
su'u	cmavo   	-suv-		   	NU      	abstractor: abstractor generalizado; x_1 es (bridi) como abstracción no específica de tipo x_2
sy	cmavo			   	BY2      	letra s
ta	cmavo   	-taz-		   	KOhA6      	pro-sumti: ése/ésa/eso; demostrativo cercano; indica algo cercano a quien escucha
ta'a	cmavo			   	COI      	vocativo: interrupción
ta'e	cmavo			   	TAhE      	modificador de intervalo: habitualmente
ta'enai	cmavo-compound			   	TAhE*      	modificador de intervalo: no habitualmente
ta'i	cmavo			   	BAI      	tadji modal, 1er argumento (de manera 3)              metodicamente; por método ...
tai	cmavo			   	BAI      	tamsmi modal, 1er argumento (como)/(de manera 2)      semejando ...; compartiendo forma ideal ...	(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
ta'i ma	cmavo-compound			   	BAI*      	pregunta por un método; ¿cómo?
ta'o	cmavo			   	UI3      	discursivo: a propósito, por cierto, de paso - regresando al punto principal	Ver también {denpa},  {cneterta'a}.
ta'onai	cmavo-compound			   	UI*3      	discursivo: a propósito, por cierto, de paso - regresando al punto principal
ta'u	cmavo			   	UI3a      	discursivo: expandiendo el tanru - creando un tanru	Ver también {tanru}.
tau	cmavo			   	LAU      	cambio de letra: cambia letra siguiente a mayúscula/minúscula
ta'unai	cmavo-compound			   	UI*3a      	discursivo: creando un tanru - expandiendo el tanru
te	cmavo   	-ter-		   	SE      	3ra conversión; intercambia 1er/3er argumentos
te'a	cmavo			   	VUhU2      	operador matemático binario: potencia; exponencial; (a elevado a la potencia b)
tebau	cmavo-compound			   	BAI*      	bangu modal, 3er argumento (expresión)                lenguaje expresando ...
tebe'i	cmavo-compound			   	BAI*      	benji modal, 3er argumento (receptor)                 enviado a ...
teca'i	cmavo-compound			   	BAI*      	catni modal, 3er argumento                            autoritativamente; con autoridad basada en ...
teci'e	cmavo-compound			   	BAI*      	ciste modal, 3er argumento                            sistema de componentes ...
teci'o	cmavo-compound			   	BAI*      	cinmo modal, 3er argumento (actitud sobre)            emocionalmente; con emoción sobre ...
tecu'u	cmavo-compound			   	BAI*      	cusku modal, 3er argumento                            dicho a ...
tede'i	cmavo-compound			   	BAI*      	detri modal, 3er argumento                            en fecha en locación ...
tedi'o	cmavo-compound			   	BAI*      	diklo modal, 3er argumento                            localmente; en lugar específico dentro de rango ...
tedu'i	cmavo-compound			   	BAI*      	dunli modal, 3er argumento                            igualmente; igual en propiedad ...
tedu'o	cmavo-compound			   	BAI*      	djuno modal, 3er argumento                            sabiendo; sabiendo sobre ...
te'e	cmavo			   	FAhA3      	locación/dirección; bordeando
tefi'e	cmavo-compound			   	BAI*      	finti modal, 3er argumento                            creativamente; creado para propósito ...
tega'a	cmavo-compound			   	BAI*      	zgana modal, 3er argumento                            observado por medio de ...
tei	cmavo			   	TEI      	letra compuesta sigue; usado para letras multi-carácter
teja'i	cmavo-compound			   	BAI*      	javni modal, 3er argumento                            ordenadamente; según regla en sistema ...
teji'e	cmavo-compound			   	BAI*      	jimte modal, 3er argumento                            limitadamente; limitado en propiedad/dominio ...
teji'o	cmavo-compound			   	BAI*      	jitro modal, 3er argumento                            controladamente; controlando evento ...
teka'a	cmavo-compound			   	BAI*      	klama modal, 3er argumento                            con origen ...
teka'i	cmavo-compound			   	BAI*      	krati modal, 2do argumento                            representando; representando en asunto...
teki'i	cmavo-compound			   	BAI*      	ckini modal, 3er argumento                            con relación ...
tekoi	cmavo-compound			   	BAI*      	korbi modal, 3er argumento (limitando)                bordeando ...
tela'u	cmavo-compound			   	BAI*      	klani modal, 3er argumento                            cantidad medida en escala ...
tele'a	cmavo-compound			   	BAI*      	klesi modal, 3er argumento (categoría)                definido por cualidad ...
teli'e	cmavo-compound			   	BAI*      	lidne modal, 3er argumento                            ordenado en secuencia ...; secuencia no temporal
tema'e	cmavo-compound			   	BAI*      	marji modal, 3er argumento                            en forma material ...
tema'i	cmavo-compound			   	BAI*      	manri modal, 3er argumento (de referencia)            observado/medido según reglas ...
temau	cmavo-compound			   	BAI*      	zmadu modal, 3er argumento (relativo!)                más que/excediendo en propiedad ...
teme'a	cmavo-compound			   	BAI*      	mleca modal, 3er argumento (relativo!)                menos en propiedad ...
teme'e	cmavo-compound			   	BAI*      	cmene modal, 3er argumento                            como nombre usado por ...
temu'i	cmavo-compound			   	BAI*      	mukti modal, 3er argumento                            motivando a ...
temu'u	cmavo-compound			   	BAI*      	mupli modal, 3er argumento                            como ejemplo tomado del conjunto ...
teni'i	cmavo-compound			   	BAI*      	nibli modal, 3er argumento                            implicación según sistema lógico ...
te'o	cmavo			   	PA5      	dígito/número: exponencial e (aprox 2.71828...)
tepa'a	cmavo-compound			   	BAI*      	panra modal, 3er argumento (propiedad)                contrastando; contrastando en propiedad ...
tepi'o	cmavo-compound			   	BAI*      	pilno modal, 3er argumento (instrumental)             herramienta para ...
tepo'i	cmavo-compound			   	BAI*      	porsi modal, 3er argumento                            secuencialmente; como orden sobre conjunto de ítems ...
tepu'a	cmavo-compound			   	BAI*      	pluka modal, 3er argumento                            complaciendo; complaciendo bajo condiciones ...
tepu'e	cmavo-compound			   	BAI*      	pruce modal, 3er argumento (outputs)                  proceso con salidas ...
terai	cmavo-compound			   	BAI*      	traji modal, 3er argumento (superlativo)              superlativo en extremo ...
teri'a	cmavo-compound			   	BAI*      	rinka modal, 3do argumento (fís./mental)              causalmente bajo condiciones ...
tesau	cmavo-compound			   	BAI*      	sarcu modal, 3er argumento (condiciones 2)            necesariamente; necesariamente bajo condiciones ...
tesi'u	cmavo-compound			   	BAI*      	sidju modal, 3er argumento                            ayudando a hacer/mantener/lograr ...
teta'i	cmavo-compound			   	BAI*      	tadji modal, 3er argumento                            metódicamente bajo condiciones ...
tetai	cmavo-compound			   	BAI*      	tamsmi modal, 3er argumento                           similarmente; compartiendo forma ideal común ...	(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
teti'i	cmavo-compound			   	BAI*      	stidi modal, 3er argumento                            sugestivamente; sugerido a ...
teti'u	cmavo-compound			   	BAI*      	tcika modal, 3er argumento (para cartas)              hora en día ...
te'u	cmavo			   	TEhU      	terminador elisible: fin de conversión entre no-mex y mex; generalmente elisible
