fulta	gismu   	-ful-   	-flu-	      	x_1 (passiv) treibt/schwimmt/schwebt auf/in Fluid (Flüssigkeit/Gas) x_2
funca	gismu   	-fun-   	-fu'a-	      	x_1 (Ereignis/Eigenschaft) wird bestimmt durch das Schicksal/Glück/Pech/Los von x_2; (Hinweis: weder explizit positive noch negative Konnotation)
fusra	gismu   	-fur-		      	x_1 verrottet/verfault/fermentiert/gärt/verwest mit Verwesung/Gärungsmittel x_2; x_1 ist faul/verfault/morsch
fuzme	gismu   	-fuz-   	-fu'e-	      	x_1 ist verantwortlich/rechenschaftspflichtig für x_2 (Aktion/Ergebniszustand) gegenüber Richter/Autorität x_3
gacri	gismu   	-gai-		      	x_1 ist eine Bedeckung/ein Deckel/eine Abdeckung/ein Bezug und bedeckt/schützt/verbirgt x_2
gadri	gismu   	-gad-		      	x_1 ist ein Artikel/Deskriptor und kennzeichnet Beschreibung x_2 (Text) in Sprache x_3 mit Semantik x_3
galfi	gismu   	-gaf-   	-ga'i-	      	x_1 (Ereignis) verändert/ändert/modifiziert/wandelt x_2 in/nach x_3
galtu	gismu   	-gal-   	-ga'u-	      	x_1 ist hoch/oben in Bezugssystem x_2 vergleichen mit Grundlinie/Bezugspunkt/Standardhöhe x_3
galxe	gismu			      	x_1 ist ein/der Hals/Rachen [Körperteil] von x_2; [im übertragenen Sinne: schmale Öffnung eines tiefen Loches]
ganlo	gismu   	-ga'o-		      	x_1 (Portal/Durchgang/Eingang) ist geschlossen/zu/nicht offen und versperrt den Zugang zu x_2 für x_3 (Hinübergehenden)
ganra	gismu   	-gan-		      	x_1 ist breit/weit in Dimension x_2 [zweitwichtigste Dimension] gemäß Standard x_3
ganse	gismu   	-gas-   	-ga'e-	      	x_1 [Erfahrender] nimmt wahr/erfasst/bemerkt Reiz-Eigenschaft x_2 (ka) mit Mitteln x_3 unter Umständen x_4
ganti	gismu			      	x_1 ist/sind Hoden/Eierstock/Staubblatt/Stempel [Körperteil] von x_2, Geschlecht x_3
ganxo	gismu   	-gax-		      	x_1 ist der After/der Darmausgang/das Arschloch [Körperteil] von x_2; [im übertragenen Sinne: Ausgang; Abfallöffnung]
ganzu	gismu   	-gaz-		      	x_1 organisiert x_2 [relatives Chaos] in x_3 [geordnetes/organisiertes Ergebnis] gemäß System/Prinzipien x_4
gapci	gismu   	-gac-		      	x_1 ist gasförmig/Schwaden/Gas/Dampf aus Material/Zusammensatzung unter anderem x_2, unter Umständen x_3
gapru	gismu   	-gap-		      	x_1 ist direkt/senkrecht über/oberhalb von x_2 in Schwerkraft/Bezugssystem x_3
garna	gismu   	-gar-		      	x_1 ist eine Schiene/Reling/Latte/ein Geländer/Balken und stützt/beschränkt x_2; aus Material x_3
gasnu	gismu   	-gau-		      	x_1 [Person/Handelnder] ist die handelnde Ursache für Ereignis x_2; x_1 tut/verursacht/bewirkt x_2; x_1 führt x_2 herbei
gasta	gismu   	-gat-		      	x_1 ist eine gewisse Menge/besteht aus/enthält Stahl von Zusammensetzung unter anderem x_2
genja	gismu   	-gej-		      	x_1 ist eine Wurzel [Körperteil] von Pflanze/Spezies x_2; [im übertragenen Sinne: unbeweglich, stützend, nährend]
gento	gismu   	-get-   	-ge'o-	      	x_1 repräsentiert argentinische Kultur/Nationalität in Aspekt x_2
genxu	gismu   	-gex-		      	x_1 ist ein Haken [Form] aus Material x_2
gerku	gismu   	-ger-   	-ge'u-	      	x_1 ist ein Hund/[eine Hündin] der Art/Rasse x_2.	Siehe auch {lorxu}, {labno}, {mlatu}.
gerna	gismu   	-gen-   	-ge'a-	      	x_1 ist die Grammatik/der Regelsatz der Sprache x_2 für Struktur/Text x_3
gidva	gismu   	-gid-   	-gi'a-	      	x_1 (Person/Objekt/Ereignis) führt/leitet/steuert x_2 (aktive Teilnehmer) bei x_3 (Ereignis)
gigdo	gismu   	-gig-   	-gi'o-	      	x_1 ist eine Milliarde [10^9] von x_2 in Dimension/Aspekt x_3 (Standard: Einheiten)
ginka	gismu   	-gik-		      	x_1 ist ein (Feld-)Lager von x_2 an Ort x_3.	Siehe auch {dinju}, {xabju}, {zdani}.
girzu	gismu   	-gir-   	-gri-	      	x_1 ist eine Gruppe/ein Haufen/ein Schwarm mit gemeinsamer Eigenschaft (ka) x_2 aufgrund von Menge x_3 verbunden durch Beziehung x_4
gismu	gismu   	-gim-   	-gi'u-	      	x_1 ist ein (Lojban-)Stammwort und drückt Beziehung x_2 zwischen Argumenten x_3 aus, mit Prä-/Suffix(en) x_4
glare	gismu   	-gla-		      	x_1 ist heiß/warm gemäß Standard x_2
gleki	gismu   	-gek-   	-gei-	      	x_1 ist glücklich/fröhlich/froh/freut sich über x_2 (Ereignis/Zustand).	Siehe auch {badri}, {cinmo}.
gletu	gismu   	-let-   	-gle-	      	x_1 kopuliert mit/paart sich mit/verkehrt sexuell mit/fickt x_2
glico	gismu   	-gic-   	-gli-	      	x_1 ist englisch/gehört zur englischsprachigen Kultur in Aspekt x_2
gluta	gismu   	-glu-		      	x_1 ist ein Handschuh/Fäustling [Bekleidung für Hand und Unterarm] aus Material x_2
gocti	gismu   	-goc-		      	x_1 ist 10^{-24} von x_2 in Dimension/Aspekt x_3 (Default: Einheiten)
gotro	gismu   	-got-		      	x_1 ist 10^24 von x_2 in Dimension/Aspekt x_3 (Default: Einheiten)
gradu	gismu   	-rau-		      	x_1 [Größenordnung] ist eine Einheit/ein Grad auf Skala/gemäß Referenzstandard x_2 (si'o) und misst Eigenschaft x_3
grake	gismu   	-gra-		      	x_1 ist x_2 Gramm [metrische Einheit] an Masse (Default: 1) gemäß Standard x_3
grana	gismu   	-ga'a-		      	x_1 ist ein Stab/eine Stange/ein Pfahl/ein Stock [Form] aus Material x_2
grasu	gismu   	-ras-		      	x_1 ist eine Menge an/besteht aus/enthält Schmiere/Fett/Öl aus Quelle x_2
greku	gismu   	-rek-		      	x_1 ist ein Rahmen/eine Struktur/ein Skelett und stützt/trägt/gibt die Form für x_2 vor
grusi	gismu   	-rus-		      	x_1 ist grau [Farbadjektiv].	Siehe auch {skari}, {blabi}, {xekri}, {kandi}, {carmi}.
grute	gismu   	-rut-		      	x_1 ist eine Frucht [Körperteil] der Spezies x_2.	Siehe auch {badna}, {dembi}, {figre}, {guzme}, {narge}, {perli}, {pilka}, {plise}, {spati}, {stagi}, {tamca}, {tsiju}, {tarbi}, {panzi}, {rorci}, te {pruce}, {jbari}, {nimre}.
gubni	gismu   	-gub-		      	x_1 ist öffentlich/offen/nicht versteckt/gehört allen aus Gemeinschaft x_2 (Masse)
gugde	gismu   	-gug-   	-gu'e-	      	x_1 ist das Land von Völkern x_2 mit Gebiet/Ausdehnung x_3; (Beziehung zwischen einem Volk und einem Gebiet)
gundi	gismu   	-gud-		      	x_1 ist Industrie/industriell/systematische Fertigungsaktivität und produziert x_2 mit Prozess/Mitteln x_3
gunka	gismu   	-gun-   	-gu'a-	      	x_1 (Person) arbeitet an x_2 (Aktivität/Aufgabe) mit dem Ziel/Auftrag x_3	nicht physikalische Arbeit (siehe {muvyselbai})
gunma	gismu   	-gum-		      	x_1 ist eine Masse/ein Team/ein Aggregat/ein Ganzes und besteht aus Einzelteilen x_2, als Ganzes betrachtet
gunro	gismu   	-gur-   	-gu'o-	      	x_1 rollt auf/gegen Oberfläche x_2 und rotiert auf Achse x_3; x_1 ist ein Roller
gunse	gismu			      	x_1 ist eine Gans/[ein Gänserich] der Art/Gattung x_2.	Siehe auch {cipni}.
gunta	gismu   	-gut-		      	x_1 (Person/Masse) greift x_2 an/dringt in x_2 ein/übt Aggression an Opfer x_2 aus mit Ziel/Absicht x_3.	Siehe auch {bradi}, {damba}, {darxi}, {jamna}, {jenca}, {jursa}.
gurni	gismu   	-gru-		      	x_1 ist Getreide/Korn von Pflanze/Art x_2
guska	gismu   	-guk-		      	x_1 (Klinge/Schaber) kratzt/schabt/schleift x_2 von x_3
gusni	gismu   	-gus-   	-gu'i-	      	x_1 [Energie] ist Licht/Beleuchtung und erleuchtet x_2 aus Lichtquelle x_3
gusta	gismu			      	x_1 ist ein Restaurant/ein Café/ein Imbiss und serviert x_2 (Art Essen) an Publikum/Gäste x_3
gutci	gismu   	-guc-		      	x_1 ist x_2 (Default: 1) kurze [nicht-metrische] örtliche Entfernungseinheit, gemäß Standard x_3, mit Untereinheiten x_4
gutra	gismu			      	x_1 ist eine/die Gebärmutter [Körperteil] von x_2; [im übertragenen Sinne: nährend, schützend, Leben gebend]
guzme	gismu   	-guz-   	-zme-	      	x_1 ist eine Melone/ein Kürbis [Frucht/Pflanze] von Art/Gattung/Sorte x_2
jabre	gismu			      	x_1 bremst/verlangsamt Bewegung/Aktivität x_2 mittels Vorrichtung/Mechanismus/Prinzip x_3
jadni	gismu   	-jad-   	-ja'i-	      	x_1 (Gegenstand) schmückt/dekoriert x_2; x_1 ist Schmuck/Dekoration auf x_2; x_2 ist geschmückt/dekoriert
jakne	gismu			      	x_1 ist eine Rakete [Fahrzeug], angetrieben durch Düse, die x_2 ausstößt, mit Nutzlast x_3
jalge	gismu   	-jag-   	-ja'e-	      	x_1 (Aktion/Ereignis/Zustand) ist das Ergebnis/Resultat/die Folgerung von x_2 (Ereignis/Zustand/Prozess)
jalna	gismu			      	x_1 ist eine Menge an/enthält/besteht aus Stärke aus Quelle x_2 von Zusammensetzung unter anderem x_3
jalra	gismu			      	x_1 ist eine Schabe/Küchenschabe/Kakerlake/[Termite] von Art/Gattung x_2
jamfu	gismu   	-jaf-   	-jma-	      	x_1 ist ein/der Fuß [Körperteil] von x_2; [im übertragenen Sinne: niedrigster Teil] (adjektiv:) x_1 ist pedal
jamna	gismu   	-jam-		      	x_1 (Person/Masse) führt Krieg gegen x_2 über Territorium/Gebiet/Angelegenheit x_3; x_1 und x_2 bekriegen sich
janbe	gismu   	-jab-		      	x_1 ist eine Glocke/ein Glockenspiel/[eine Stimmgabel] [gestimmtes Schlaginstrument] und erzeugt Klang/Note/Ton x_2
janco	gismu   	-jan-		      	x_1 ist eine/die Schulter/Hüfte/ein Gelenk [Körperteil], das Gliedmaß x_2 mit Körper x_3 verbindet
janli	gismu   	-jal-		      	x_1 kollidiert mit/stößt zusammen mit/prallt auf x_2
jansu	gismu   	-jas-		      	x_1 ist ein Diplomat/Konsul/Gesandter und vertritt Staat/Einheit x_2 in/bei Verhandlung x_3 mit Funktion/zu Zweck x_4
janta	gismu   	-jat-		      	x_1 ist eine Rechnung für Güter/Dienstleistungen x_2, ausgestellt an x_3 durch x_4
jarbu	gismu			      	x_1 ist ein Vorort/Stadtrand von Stadt/Metropole x_2
jarco	gismu   	-ja'o-		      	x_1 (Handelnder) zeigt/stellt aus/führt vor/zeigt vor/[enthüllt]/demonstriert x_2 (Eigenschaft) vor Publikum x_3
jarki	gismu   	-jak-		      	x_1 ist schmal in Dimension x_2 [zweitwichtigste Dimension] gemäß Standard x_3
jaspu	gismu   	-jap-		      	x_1 ist ein Pass/Ausweis ausgestellt an x_2 (Person) durch Behörde x_3 und erlaubt x_4 (Aktivität)
jatna	gismu   	-ja'a-		      	x_1 ist der Kapitän/Kommandeur/Führer/Leiter/Boss von Fahrzeug/Domäne x_2
javni	gismu   	-jva-		      	x_1 ist eine Regel und schreibt vor/verordnet/verlangt x_2 (Ereignis/Zustand) innerhalb System/Gemeinschaft x_3
jbama	gismu   	-bam-		      	x_1 ist eine Bombe mit explosivem Material/Prinzip x_2
jbari	gismu   	-jba-		      	x_1 ist eine Beere (Frucht/Pflanze) von Pflanze/Art x_2
jbena	gismu   	-jbe-		      	x_1 wird (den Eltern) x_2 geboren am/um x_3 [Zeit/Geburtstag] in Ort x_4 [Geburtsort]; x_1 stammt aus (fo) x_4
jbera	gismu   	-jer-		      	x_1 (Handelnder) leiht sich/borgt/übernimmt zeitweilig x_2 (Gegenstand) von/aus Quelle x_3 für Zeitraum x_4
jbini	gismu   	-bin-   	-bi'i-	      	x_1 ist zwischen/unter einer Menge an Punkten/Grenzen x_2 (Menge)/unter Masse x_2 mit Eigenschaft x_3 (ka)
jdari	gismu   	-jar-		      	x_1 ist fest/hart/unnachgiebig gegenüber Kraft x_2 unter Umständen x_3
jdice	gismu   	-jdi-		      	x_1 (Person) entscheidet/trifft Entscheidung x_2 (du'u) in Bezug auf Angelegenheit x_3 (Ereignis/Zustand)
jdika	gismu			      	x_1 (Opfer) nimmt ab/wird verringert/vermindert/verkleinert in Eigenschaft/Menge x_2 um Betrag/Menge x_3
jdima	gismu   	-di'a-		      	x_1 [Menge] ist der Preis von x_2 für Käufer x_3 gemäß/festgesetzt von Verkäufer x_4
jdini	gismu   	-din-   	-di'i-	      	x_1 ist Geld/Währung, herausgegeben von x_2; (Adjektiv:) x_1 ist finanziell/geldlich
jduli	gismu   	-dul-   	-jdu-	      	x_1 ist eine Menge an Gelee/Gallert/halbfester Masse [Textur/Beschaffenheit] von Material/Zusammensetzung unter anderem x_2
jecta	gismu   	-jec-   	-je'a-	      	x_1 ist ein Staat/Gemeinwesen mit Herrschaft über Territorium/Domäne x_2 [Beziehung zwischen Regierung und Gebiet]
jeftu	gismu   	-jef-		      	x_1 dauert x_2 Wochen (Default: 1) gemäß Standard x_3
jegvo	gismu   	-jeg-   	-je'o-	      	x_1 gehört zur allgemeinen Jüdisch-Christlich-Muslimischen Kultur/Religion/Nationalität in Aspekt x_2
jelca	gismu   	-jel-		      	x_1 brennt/[entzündet/ist entzündlich] bei Temperatur x_2 in Atmosphäre x_3
jemna	gismu   	-jme-		      	x_1 ist ein Edelstein/Schmuckstein/Juwel/eine Perle von Typ x_2 aus Material/Quelle x_3
jenca	gismu   	-jen-		      	x_1 (Ereignis) schockt/lähmt x_2
jendu	gismu   	-jed-		      	x_1 ist eine Achse/Spindel auf der sich x_2 dreht, aus Material/mit Eigenschaft x_3
jenmi	gismu   	-jem-   	-jei-	      	x_1 (Masse) ist eine Armee/die Bundeswehr, die Gruppe/Gemeinschaft x_2 (Masse) dient mit Funktion x_3 (Aktivität)
jerna	gismu			      	x_1 (Person/Handelnder) verdient Lohn/Bezahlung x_2 für Arbeit/Dienstleistung x_3 (Aktivität)
jersi	gismu   	-je'i-		      	x_1 verfolgt/jagt x_2/folgt x_2 nach; Freiwilligkeit ist nicht impliziert für x_1 oder x_2
jerxo	gismu   	-jex-		      	x_1 repräsentiert algerische Kultur/Nationalität in Aspekt x_2
jesni	gismu   	-jes-		      	x_1 ist eine Nadel/ein Zeiger [zeigende Form, kein Werkzeug] aus Material x_2
jetce	gismu   	-je'e-		      	x_1 ist ein Strahl [ausgestoßener Jet-Stream] aus Material x_2, ausgestoßen von x_3
jetnu	gismu   	-jet-   	-je'u-	      	x_1 (du'u) ist wahr/die Wahrheit gemäß Standard/Erkenntnistheorie x_2
jgalu	gismu   	-ja'u-		      	x_1 ist eine Klaue/Kralle/ein (Finger-)Nagel [Körperteil] von x_2; [im übertragenen Sinn: gerichtet, stechend, physikalische Waffe]
jganu	gismu   	-jga-		      	x_1 ist ein Winkel [Zweidimensionale Form] an Ecke/Punkt x_2 dem die Seite [Segment] x_3 gegenüberliegt
jgari	gismu   	-jai-		      	x_1 greift/packt/fasst/umklammert/[umarmt] x_2 mit x_3 [Teil von x_1] an Stelle x_4 [Teil von x_2]
jgena	gismu   	-jge-		      	x_1 ist ein Knoten/Gewirr von/zwischen x_2 (Objekt/jo'u-Objekte)
jgina	gismu   	-gin-		      	x_1 ist ein Gen von Lebewesen [oder an Körperstelle von Lebewesen] x_2 und bestimmt Merkmal/Prozess x_3
jgira	gismu   	-jgi-		      	x_1 (Person) ist stolz auf/besitzt Stolz über x_2 (Abstraktion)
jgita	gismu   	-git-		      	x_1 ist eine Gitarre/Violine/Geige/Harfe [Saiteninstrument] mit Auslöser/Plektrum/Bogen x_2
jibni	gismu   	-jbi-		      	x_1 ist nahe/in der Nähe von x_2 in Eigenschaft/Menge x_3 (ka/ni); x_1 nähert sich x_2 an
jibri	gismu   	-jib-		      	x_1 ist ein Beruf/Job/eine Arbeitsstelle/Beschäftigung (eine regelmäßige Arbeit mit Bezahlung) von Person x_2
jicla	gismu			      	x_1 (Objekt, oder Ereignis: Kraft) verrührt/bewegt/durchmischt Flüssigkeit (gasförmig/flüssig) x_2
jicmu	gismu   	-cmu-		      	x_1 ist eine Basis/Grundlage/ein Fundament/grundlegendes Prinzip von x_2; x_1 ist am Fuß/Grund von x_2/das Wesentlichste von x_2
jijnu	gismu   	-jij-		      	x_1 (Person) weiß x_2 (du'u) durch Intuition über Thema x_3
jikca	gismu   	-jik-		      	x_1 kommuniziert/pflegt den Umgang/zeigt gesellschaftliches Verhalten mit x_2; x_1 knüpft Kontakt mit x_2/ist gesellig/kontaktfreudig gegenüber x_2
jikru	gismu			      	x_1 ist eine Menge an/enthält/besteht aus Spirituosen/Hochprozentigem destilliert von x_2
jilka	gismu   	-jil-		      	x_1 ist eine Menge an/enthält/besteht aus einer Base/Lauge mit Zusammensetzung unter anderem x_2; x_1 ist alkalisch
jilra	gismu			      	x_1 (Person) ist eifersüchtig auf/beneidet x_2 (Person) um x_3 (Eigenschaft - ka).	Siehe auch {cinmo}.
jimca	gismu   	-jic-		      	x_1 ist ein Zweig/Ast/Glied von x_2; x_2 gabelt/verzweigt sich in x_1 [bevorzugt vor birka im übertragenen Sinn]
jimpe	gismu   	-jmi-		      	x_1 versteht/begreift Tatsache/Wahrheit x_2 (du'u) über Thema x_3; x_1 versteht (fi) x_3
jimte	gismu   	-jit-		      	x_1 ist eine Obergrenze/ein Limit/Extrem/Begrenzung von x_2 in Eigenschaft/Domäne x_3
jinci	gismu			      	x_1 ist eine Schere zum Schneiden von x_2
jinga	gismu   	-jig-   	-ji'a-	      	x_1 (Person/Team) gewinnt/erhält den Preis/Gewinn x_2 gegen/anstatt x_3 [Konkurrent/Verlierer] in Wettkampf x_4
jinku	gismu			      	x_1 ist ein Impfstoff und schützt x_2 gegen Krankheit x_3, eingebracht/eingenommen/gespritzt mit Methode x_4
jinme	gismu   	-jim-		      	x_1 ist eine Menge an/enthält/besteht aus Metall mit Zusammensetzung unter anderem x_2
jinru	gismu   	-jir-		      	x_1 (Objekt/Person) ist eingetaucht/untergetaucht/badet in Flüssigkeit x_2
jinsa	gismu   	-jis-		      	x_1 (Objekt) ist sauber/rein/unverschmutzt von Material/Verunreinigung/Schmutz x_2 gemäß Standard x_3
jinto	gismu			      	x_1 ist eine Quelle/ein Brunnen von Flüssigkeit x_2 an Ort x_3
jinvi	gismu   	-jiv-   	-ji'i-	      	x_1 meint/denkt/vertritt die Auffassung, dass x_2 [Meinung] (du'u) wahr ist, über Thema/Angelegenheit x_3 mit der Begründung/auf Grund von x_4
jinzi	gismu   	-jiz-		      	x_1 (Eigenschaft - ka) ist ein(e) angeborene(r)/immanente(r)/natürliche(r) Eigenschaft/Aspekt von x_2
jipci	gismu			      	x_1 ist ein Huhn/Hahn/Hähnchen/eine Henne von Art/Gattung x_2
jipno	gismu   	-jip-   	-ji'o-	      	x_1 ist eine Spitze/Ecke/ein Zipfel [0-dimensionale Form] auf/von Objekt x_2 an Stelle x_3
jirna	gismu			      	x_1 ist ein/das Horn [Körperteil] von x_2; [im übertragenen Sinne: gerichtete Extremität]
jisra	gismu			      	x_1 ist eine Menge an/enthält/besteht aus Saft/Nektar aus Quelle/von Typ x_2
jitfa	gismu   	-jif-		      	x_1 (du'u) ist unwahr/falsch/eine Unwahrheit gemäß Standard/Erkenntnistheorie x_2
jitro	gismu   	-tro-		      	x_1 hat die Kontrolle über/managet/führt/leitet/steuert x_2 in x_3 (Aktivität/Ereignis)
jivbu	gismu			      	x_1 webt x_2 aus Material/Faden x_3
jivna	gismu   	-jvi-		      	x_1 konkurriert/wetteifert mit Gegner x_2 in Wettkampf/Wettbewerb x_3 (Ereignis) für Nutzen/Zugewinn x_4; x_1 ist ein Rivale von x_2
jmaji	gismu   	-jaj-		      	x_1 (Masse/jo'u) versammelt sich an Ort x_2 aus den Orten x_3 (Masse/jo'u)
jmifa	gismu			      	x_1 ist eine Untiefe/ein Riff aus Material x_2 in Wasser/Gewässer x_3
jmina	gismu   	-min-		      	x_1 fügt x_2 x_3 zu mit Ergebnis x_4; x_1 mengt/gibt x_2 x_3 bei; x_1 addiert x_2 und x_3 mit Ergebnis x_4; x_1 vergrößert x_2 um Menge x_3
jmive	gismu   	-miv-   	-ji'e-	      	x_1 lebt/ist lebendig gemäß Standard x_2; x_1 ist ein Organismus/Lebewesen.	(Adjektiv:) x_1 ist vital, organisch. Siehe auch {lifri}, {morsi}, {stuzi}, {zvati}, {xabju}.
jordo	gismu   	-jor-   	-jo'o-	      	x_1 repräsentiert jordanische Kultur/Nationalität in Aspekt x_2
jorne	gismu   	-jon-   	-jo'e-	      	x_1 ist verbunden/vereinigt mit x_2/angeschlossen an x_2 an gemeinsamer Stelle x_3; x_1 und x_2 sind ein Bund/eine Vereinigung
jubme	gismu   	-jub-   	-jbu-	      	x_1 ist ein Tisch/eine feste Oberfläche aus Material x_2, gehalten/gestützt von Beinen/Basis/Sockel x_3
judri	gismu			      	x_1 ist eine Adresse/sind die Koordinaten von x_2 in System x_3
jufra	gismu   	-juf-   	-ju'a-	      	x_1 (Text) ist ein Satz/eine Aussage über x_2 [Thema/Prädikat/Schwerpunkt] in Sprache x_3
jukni	gismu   	-juk-		      	x_1 ist eine Spinne/Arachnid/[Krebs/Schalentier/Hummer/Nicht-Insekt Gliederfüßler] von Art/Gattung x_2
jukpa	gismu   	-jup-		      	x_1 kocht/gart/bereitet Essen x_2 zu nach Rezept/Methode x_3 (Prozess)
julne	gismu   	-ju'e-		      	x_1 ist ein Netz/Filter, lässt x_2 durch und verhindert den Durchgang/Durchfluss von x_3, mit Netz-/Geflechteigenschaft x_4
jundi	gismu   	-jud-   	-ju'i-	      	x_1 ist aufmerksam gegenüber Objekt/Angelegenheit x_2; x_1 ist achtsam/schenkt x_2 die Aufmerksamkeit
jungo	gismu   	-jug-		      	x_1 repräsentiert chinesische [Mandarin, Kantonesisch, Wu, etc.] Kultur/Nationalität/Sprache in Aspekt x_2
junla	gismu   	-jul-		      	x_1 ist eine Uhr und misst Zeiteinheiten x_2 mit Genauigkeit x_3 und Methode x_4
junri	gismu   	-jur-		      	x_1 (Person) ist ernsthaft bezüglich x_2/zeigt Ernst über x_2 (Ereignis/Zustand/Aktivität)
junta	gismu			      	x_1 ist das Gewicht von Objekt x_2 in Feld x_3 [Gravitation oder andere Kraft]
jurme	gismu   	-jum-		      	x_1 ist ein Bakterie/Keim/Mikrobe/Einzeller/Amöbe von Spezies/mit bestimmender Eigenschaft x_2
jursa	gismu   	-jus-		      	x_1 (Ereignis/Aktion/Zustand) ist hart/heftig/schwerwiegend für x_2 [Opfer]
jutsi	gismu   	-jut-		      	x_1 ist eine Spezies von Art/Gattung x_2, Familie x_3, etc.; [offene Baumstrukur-Kategorisierung]
juxre	gismu   	-jux-		      	x_1 (Aktion) ist schwerfällig/ungeschickt/misslich gemäß Standard x_2
jvinu	gismu   	-vin-   	-ji'u-	      	x_1 ist die Sicht/Aussicht/Szene/der Anblick/das Panorama von x_2 (Objekt/Ort) von Perspektive/Blickwinkel x_3
kabri	gismu			      	x_1 ist ein Becher/Glas/eine Tasse/ein Krug, enthält x_2 (Inhalt) und ist aus Material x_3
kacma	gismu			      	x_1 ist eine Kamera/ein Fotoapparat und nimmt/speichert Bilder mit Strahlung von Typ x_2 (z.B. Licht) auf Medium x_3 (auf)
kadno	gismu			      	x_1 repräsentiert kanadische Kultur/Nationalität in Aspekt x_2
kafke	gismu			      	x_1 hustet/pupst/rülpst x_2 [vorwiegend gasförmig] aus Körperöffnung x_3 aus
kagni	gismu   	-kag-		      	x_1 ist eine Firma/ein Betrieb/Unternehmen/eine Handels-/Kapitalgesellschaft zugelassen von Autorität/Behörde x_2 für Zweck x_3
kajde	gismu   	-jde-		      	x_1 (Ereignis/Erfahrung) warnt x_2 (Person) vor Gefahr x_3 (Ereignis/Zustand/Eigenschaft)
kajna	gismu			      	x_1 ist ein Gestell/Regal/eine Ablage/Theke in/auf/verbunden mit stützendem Objekt x_2 für Zweck x_3.	Siehe auch {balni}.
kakne	gismu   	-ka'e-		      	x_1 ist fähig/im Stande x_2 (Ereignis/Zustand) zu tun/sein, unter Bedingungen x_3 (Ereignis/Zustand)
kakpa	gismu			      	x_1 (Handelnder) gräbt x_2 [Material] aus Loch/Ursprung x_3 mit Gliedmaßen/Werkzeug x_4
kalci	gismu			      	x_1 ist der Kot/sind die Fäkalien/Exkremente von x_2 (Tier/Person); (Adjektiv:) x_1 ist fäkal
kalri	gismu   	-kar-		      	(Portal/Durchgang/Eingang) ist offen/geöffnet und lässt einen Durchgang zu x_2 für x_3 (Hinübergehenden)
kalsa	gismu   	-kas-		      	x_1 ist chaotisch/ungeordnet in Eigenschaft/Aspekt x_2 (ka)
kalte	gismu   	-kat-		      	x_1 jagt/pirscht sich Beute/Opfer/Wild x_2 an, für Zweck x_3
kamju	gismu			      	x_1 ist eine Säule/Stütze/ein Pfeiler aus Material x_2
kamni	gismu			      	x_1 (Masse) ist ein Komitee/Gremium/Ausschuss mit Aufgabe/Zweck x_2, von Institution x_3
kampu	gismu   	-kau-		      	x_1 (Eigenschaft - ka) ist allgemein (gültig)/generell/universell unter Elementen von Menge x_2 (Gesamte Menge); x_1 ist eine gemeinsame Eigenschaft der Elemente der Menge x_2
kanba	gismu			      	x_1 ist eine Ziege/[Geiß/Zicke/Bock] von Art/Gattung x_2
kancu	gismu   	-kac-		      	x_1 (Handelnder) zählt die Anzahl der Elemente in Menge x_2 mit Ergebnis x_3 [Anzahl] in Zähleinheiten x_4
kandi	gismu   	-kad-		      	x_1 ist trübe/matt/bleich/schwach in Eigenschaft x_2 (ka), gemessen/empfangen von Betrachter x_3
kanji	gismu   	-kaj-		      	x_1 errechnet/berechnet/schätzt x_2 [Wert (ni)/Zustand] aus Daten x_3 mit Prozess x_4
kanla	gismu   	-kal-		      	x_1 ist ein Auge [Körperteil] von x_2; [im übertragenen Sinne: Sinnesapparat]
kanro	gismu   	-ka'o-		      	x_1 ist gesund/fit/von guter Gesundheit gemäß Standard x_2
kansa	gismu   	-kan-		      	x_1 ist mit/begleitet/ist ein Begleiter/Gefährte von x_2 in Zustand/Bedingung/Vorhaben x_3 (Ereignis/Zustand)
kantu	gismu   	-ka'u-		      	x_1 ist ein Quant/Strahl/Elementarteilchen/die kleinste messbare Zunahme von Eigenschaft/Aktivität x_2
kanxe	gismu   	-kax-		      	x_1 ist eine Konjunktion/logische Und-Verknüpfung und sagt aus, dass x_2 (du'u) und x_3 (du'u) beide wahr sind
karbi	gismu   	-kab-		      	x_1 [Betrachter] vergleicht x_2 mit x_3 in Eigenschaft x_4 und stellt dabei [Ergebnis des Vergleichs] x_5 (Zustand) fest
karce	gismu			      	x_1 ist ein Auto/Wagen/Lastwagen [ein Motorfahrzeug mit Rädern] zum Transport von x_2, angetrieben von x_3
karda	gismu			      	x_1 ist eine Karte [kleine fast zweidimensionale Form] aus Material x_2 mit Form x_3
kargu	gismu			      	x_1 (Objekt/Produkt/Eigenschaft/Ereignis) ist teuer/kostspielig für x_2 gemäß Standard x_3
karli	gismu			      	x_1 ist ein Kragen/Ring/Gürtel/Band um x_2 aus Material x_3
karni	gismu			      	x_1 ist eine Zeitschrift/Journal/Magazin mit Inhalt x_2 veröffentlicht von x_3 für Leserschaft/Zielgruppe x_4
katna	gismu   	-ka'a-		      	x_1 (Werkzeug/Klinge/Kraft) schneidet/teilt x_2 (Objekt) in Teile/Stücke x_3
kavbu	gismu   	-kav-		      	x_1 fängt/ergreift/schnappt/erwischt x_2/nimmt x_2 fest mit Falle/Mittel x_3
