mi'a	cmavo			   	KOhA3      	pro-sumti: me/we the speaker(s)/author(s) & others unspecified, but not you, the listener.
mi'ai	experimental cmavo			   	KOhA3      	we; several people including one of the speakers; I (the speaker) and at least one another person (even if that person is one of the speakers too)	English "we". {mi'a}, {mi'o} and {ma'a} are more specific cases of {mi'ai}.
mic	cmevla			      		Doctor	Cf. {mikce}.
mi'e	cmavo			   	COI      	self vocative: self-introduction - denial of identity; identifies speaker.
mi'enai	cmavo-compound			   	COI*      	self vocative: self-introduction - denial of identity; denies identity of speaker.
mi'i	cmavo			   	BIhI      	non-logical interval connective: ordered components: ... center, ... range surrounding center.
mi'o	cmavo			   	KOhA3      	pro-sumti: me/we the speaker(s)/author(s) & you the listener(s).
mi'u	cmavo			   	UI3b      	discursive: ditto.	See also {mintu}.
mo	cmavo			   	GOhA      	pro-bridi: bridi/selbri/brivla question.
mo'a	cmavo   	-mob-		   	PA4      	digit/number: too few; subjective.
mo'aroi	cmavo-compound			   	ROI*      	tense interval modifier: too few times; objective tense; defaults as time tense.
mo'e	cmavo			   	MOhE      	convert sumti to mex operand; sample use in story arithmetic: [3 apples] + [3 apples] = what.
moi	cmavo   	-mom-   	-moi-	   	MOI      	convert number to ordinal selbri; x_1 is (n)th member of set x_2 ordered by rule x_3.
mo'i	cmavo   	-mov-		   	MOhI      	mark motions in space-time.
mo'ibe'a	cmavo-compound			   	FAhA*      	space motion tense: northwardly; to the north directional space motion.
mo'ibu'u	cmavo-compound			   	FAhA*      	space motion tense: moving to coincide directional space motion.
mo'ica'u	cmavo-compound			   	FAhA*      	space motion tense: forward directional space motion.
mo'idu'a	cmavo-compound			   	FAhA*      	space motion tense: eastwardly; to the east directional space motion.
mo'ifa'a	cmavo-compound			   	FAhA*      	space motion tense: arriving at; arriving at a point directional space motion.
mo'iga'u	cmavo-compound			   	FAhA*      	space motion tense: upwardly; upwards directional space motion.
mo'ine'a	cmavo-compound			   	FAhA*      	space motion tense: approximating; moving around the neighborhood of ... space motion.
mo'ine'i	cmavo-compound			   	FAhA*      	space motion tense: moving into directional space motion.
mo'ine'u	cmavo-compound			   	FAhA*      	space motion tense: southwardly; to the south directional space motion.
mo'ini'a	cmavo-compound			   	FAhA*      	space motion tense: downwardly; downwards directional space motion.
mo'ipa'o	cmavo-compound			   	FAhA*      	space motion tense: passing through directional space motion.
mo'ire'o	cmavo-compound			   	FAhA*      	space motion tense: along; along a path directional space motion.
mo'iri'u	cmavo-compound			   	FAhA*      	space motion tense: rightwardly; to the right directional space motion.
mo'iru'u	cmavo-compound			   	FAhA*      	space motion tense: orbiting; surrounding/annular directional space motion.
mo'ite'e	cmavo-compound			   	FAhA*      	space motion tense: moving along the border directional space motion.
mo'iti'a	cmavo-compound			   	FAhA*      	space motion tense: rearwardsly; rearwards directional space motion.
mo'ito'o	cmavo-compound			   	FAhA*      	space motion tense: moving away from a point directional space motion.
mo'ivu'a	cmavo-compound			   	FAhA*      	space motion tense: westwardly; to the west directional space motion.
mo'ize'o	cmavo-compound			   	FAhA*      	space motion tense: outwardsly; outward directional space motion.
mo'izo'a	cmavo-compound			   	FAhA*      	space motion tense: passing by a site directional space motion.
mo'izo'i	cmavo-compound			   	FAhA*      	space motion tense: approaching directional space motion.
mo'izu'a	cmavo-compound			   	FAhA*      	space motion tense: leftwardsly; to the left directional space motion.
mo'o	cmavo			   	MAI      	higher-order utterance ordinal suffix; converts a number to ordinal, usually a section/chapter.
morbil	cmevla			      		measles
mors	cmevla			      		Morse; Morse code, telegraphy.
moskov	cmevla			      		Moscow	Cf. {masKUAS}.
mo'u	cmavo			   	ZAhO      	interval event contour: at the natural ending point of ...; completive              |    >|<.
mu	cmavo   	-mum-		   	PA1      	digit/number: 5 (digit) [five].
mu'a	cmavo			   	UI3      	discursive: for example - omitting - end examples.	See also {mupli}.
mu'acu'i	cmavo-compound			   	UI*3      	discursive: for example - omitting - end examples.
mu'anai	cmavo-compound			   	UI*3      	discursive: for example - omitting - end examples.
mu'e	cmavo   	-muf-		   	NU1      	abstractor: achievement (event) abstractor; x_1 is the event-as-a-point/achievement of [bridi].
mu'ei	experimental cmavo			   	ROI      	Converts PA into tense; in [number (usually nonspecific)] possible worlds/alternate histories where [sumti (du'u)] is true	Includes what "may have happened" if the past were different from the actual past. See {ba'oi}
mu'i	cmavo			   	BAI      	mukti modal, 1st place                            because of motive ...
mu'i'ai	experimental cmavo			   	PA5      	digit/number: Hafner-Sarnak-McCurley coprime determinants limiting probability constant; h ≈ 0.3532363719…	The limiting probability of two n×n matrices have determinants that are coprime, as n ->  ∞
mu'i ma	cmavo-compound			   	BAI*      	sumti question asking for a motive; why?.
mu'inai	cmavo-compound			   	BAI*      	mukti modal, 1st place                            despite motive ...
muki'o	cmavo-compound			   	PA*      	number/quantity: 5,000 expressed with comma.
mumbais	cmevla			      		Mumbai.
mumei	cmavo-compound			   	MOI*      	quantifier selbri: convert 5 to cardinal selbri; x_1 is a set with the quintet of members x_2.
mumoi	cmavo-compound			   	MOI*      	quantified selbri: convert 5 to ordinal selbri; x_1 is fifth among x_2 ordered by rule x_3.
mumplin	cmevla			      		Jupiter.	Cf. {mumplini}.
mumymast	cmevla			      		May.	Cf. {bakma'i}, {mumymasti}.
muno	cmavo-compound			   	PA*      	number/quantity: 50 [fifty].
munono	cmavo-compound			   	PA*      	number/quantity: 500 [five hundred].
mu'o	cmavo			   	COI      	vocative: over (response OK) - more to come.
mu'onai	cmavo-compound			   	COI*      	vocative: over (response OK) - more to come.
mu'u	cmavo			   	BAI      	mupli modal, 1st place                            exemplified by ...
my	cmavo			   	BY2      	letteral for m.
na	cmavo   	-nar-		   	NA      	bridi contradictory negator; scope is an entire bridi; logically negates in some cmavo compounds.
na.a	cmavo-compound			   	A*      	logical connective: sumti afterthought conditional/only if.
na'a	cmavo			   	BY1      	cancel all letteral shifts.
na'e	cmavo   	-nal-		   	NAhE      	contrary scalar negator: other than ...; not ...; a scale or set is implied.
na'ebo	cmavo-compound			   	NAhE+BO      	negation sumti qualifier: something other than.	Cf. {na'e}, {bo}, {je'abo}, {no'ebo}, {to'ebo}.
na'efa'a	cmavo-compound			   	FAhA*      	space direction: not towards specified point, contrary negation; direction modal.
na'ei	experimental cmavo			   	NAhE      	Contradictory negation of a predicate	The quantifier negation laws can be stated as: naku ro da zo'u da broda .ijo [su'o] da zo'u da na'ei broda, naku [su'o] da zo'u da broda .ijo ro da zo'u da na'ei broda.  
na'epu'i	cmavo-compound			   	CAhA*      	modal aspect: has never, and perhaps cannot; other-than-demonstrated-ability.
nagi'a	cmavo-compound			   	GIhA*      	logical connective: bridi-tail afterthought conditional/only if.
nago'i	cmavo-compound			   	GOhA*      	selbri: repeats preceding bridi while denying it as false; pro-assign values are unchanged.
nai	cmavo			   	NAI      	attached to cmavo to negate them; various negation-related meanings.
na'i	cmavo			   	UI3a      	discursive: metalinguistic negator.	See also {naldra}, {nalmapti}.
nailon	cmevla			      		nylon
naja	cmavo-compound			   	JA*      	logical connective: tanru-internal afterthought conditional/only if.
nanl	cmevla			      		Master	Cf. {nanla}, {nix}, {naun}, {nim}.
na'o	cmavo			   	TAhE      	tense interval modifier: characteristically/typically; tense/modal; defaults as time tense.
na'onai	cmavo-compound			   	TAhE*      	tense interval modifier: atypically; subjective tense/modal; defaults as time tense.
naru'e	cmavo-compound			   	NA*      	weak bridi negation; almost, but not quite.
nau	cmavo			   	CUhE      	tense: refers to current space/time reference absolutely.
na'u	cmavo			   	NAhU      	convert selbri to mex operator; used to create less-used operators using fu'ivla, lujvo, etc.
naun	cmevla			      		Mr./Mister	Cf. {nanmu}, {nix}, {nanl}, {nim}.
nau'u	experimental cmavo			   	KOhA7      	what is now; refers to current space/time/situation reference absolutely	sumti equivalent of {nau}
ne	cmavo			   	GOI      	non-restrictive relative phrase marker: which incidentally is associated with ...
ne'a	cmavo			   	FAhA3      	location tense relation/direction; approximating/next to ...
ne'au	experimental cmavo			   	UI1      	attitudinal: devoidness of emotion (neutral by absence of emotion) - overwhelmed by/replete with/overflowing with (seemingly all) emotion	Carries no positive or negative connotations. In some sense, the "empty attitudinal".
nederland	cmevla			      		Holland/The Netherlands.
ne'e	experimental cmavo			   	CAI      	polar opposite scalar negator; equivalent to {to'e} but in selma'o CAI	See also {to'e}
nei	cmavo			   	GOhA      	pro-bridi: repeats the current bridi.
ne'i	cmavo			   	FAhA3      	location tense relation/direction; within/inside of/into ...
ne'o	cmavo			   	VUhU3      	unary mathematical operator: factorial; a!.
ne'oi	experimental cmavo			   	VUhU3      	unary operator: primorial a#	The product of the first pi(a) prime numbers p_i starting with p_1 = 2, where pi(a) is the (not-greater-than-)prime-counting function. Not strictly monotonically increasing unless a=p_j for positive integers j.
ne'u	cmavo			   	FAhA1      	location tense relation/direction; south of.
ni	cmavo   	-nil-		   	NU      	abstractor: quantity/amount abstractor; x_1 is quantity/amount of [bridi] measured on scale x_2.
ni'a	cmavo			   	FAhA2      	location tense relation/direction; downwards/down from ...
ni'au	experimental cmavo			   	CAI      	attitudinal: 'how do you do?'	Chinese style greeting. See also {pei}, {coi}, {a'oi}
ni'e	cmavo			   	NIhE      	convert selbri to mex operand; used to create new non-numerical quantifiers; e.g. "herd" of oxen.
ni'e'ei	experimental cmavo			   	PA5      	digit/number: Niven's greatest-exponent prime factorization constant  lim_(n->∞) (avg_n (H)) ≈ 1.705211…	This constant is the greatest exponent appearing in the prime factorization of a positive natural number over the ring integers on average. See also: {ni'e'oi}
ni'e'oi	experimental cmavo			   	PA5      	digit/number: Niven's smallest-exponent prime factorization constant c = zeta(3/2)/zeta(3) ≈ 2.1732543125195541382370898404…	This constant plays a role in the bounding of the infinite sum of the smallest exponents in the prime factorizations of the positive natural numbers over the ring of integers; specifically, it is the coefficient of the √(n) term; Niven's bound more fully is given by n + c√(n)  +  o(√(n)). See also: {ni'e'ei}
ni'i	cmavo			   	BAI      	nibli modal, 1st place                            logically; logically because ...
ni'i ma	cmavo-compound			   	BAI*      	sumti question asking for a logical proof; why?.
ni'inai	cmavo-compound			   	BAI*      	nibli modal, 1st place                            despite logic ...
nim	cmevla			      		Ms.	Cf. {ninmu}, {nix}, {nanl}, {naun}.
ni'o	cmavo			   	NIhO      	discursive: paragraph break; introduce new topic.
ni'u	cmavo			   	PA3      	digit/number: minus sign; negative number); default any negative.
nix	cmevla			      		Miss	Cf. {nixli}, {nanl}, {naun}, {nim}.
no	cmavo   	-non-		   	PA1      	digit/number: 0 (digit) [zero].
no'a	cmavo			   	GOhA      	pro-bridi: repeats the bridi in which this one is embedded.
noda	cmavo-compound			   	KOhA*      	logically quantified sumti: nothing at all (unless restricted).
no'e	cmavo   	-nor-   	-no'e-	   	NAhE      	midpoint scalar negator: neutral point between je'a and to'e; "not really".
no'ebo	cmavo-compound			   	NAhE+BO       	negation sumti qualifier: the neutral form/value of.	Cf. {no'e}, {bo}, {na'ebo}, {je'abo}, {to'ebo}. Midpoint between {je'abo} and {to'ebo}.
noi	cmavo			   	NOI      	non-restrictive relative clause; attaches subordinate bridi with incidental information.
no'i	cmavo			   	NIhO      	discursive: paragraph break; resume previous topic.
noi'a	experimental cmavo			   	NOIhA      	PA incidental relative clause; attaches to a PA number/numeral/digit with the ke'a referring to that PA number/numeral/digit.	It attaches to the last mentioned PA, which can be only a single digit within a number rather than the entire number itself (if it has digit length greater than one in some base). Thus, beware of grouping. Confer: {poi'a}, {jau'au}.
nol	cmevla			      		Sir/Madam	Cf. {nobli}, {nilnim}, {nolnaum}.
nolnaum	cmevla			      		Sir	Cf. {nobli}, {nanmu}, {nol}, {nolnim}.
nolnim	cmevla			      		Madam/Lady	Cf. {nobli}, {ninmu}, {nol}, {nolnaum}.
nomo'o	cmavo-compound			   	MAI*      	discursive utterance ordinal: zeroth section/chapter ordinal; foreword.
no'o	cmavo			   	PA5      	digit/number: typical/average value.
no'oi	experimental cmavo			   	NOhOI      	Selbri incidental relative clause; attaches to a selbri with the ke'a being 'me'ei the attached selbri'	Cf. {me'ei}, {me'au}, {noi}, {po'oi}.
noras	cmevla			      		Nora LeChevalier (was Tansky)	Nora is one of the Original Lojbanists
nord	cmevla			      		Norden/the Nordic countries
noreg	cmevla			      		Norway.
noroi	cmavo-compound			   	ROI*      	tense interval modifier: never; objectively quantified tense; defaults as time tense.
no'u	cmavo			   	GOI      	non-restrictive appositive phrase marker: which incidentally is the same thing as ...
nu	cmavo   	-nun-		   	NU      	abstractor: generalized event abstractor; x_1 is state/process/achievement/activity of [bridi].	Terminated with {kei}.
nu'a	cmavo			   	NUhA      	convert mathematical expression (mex) operator to a selbri/tanru component.
nu'e	cmavo			   	COI      	vocative: promise - promise release - un-promise.
nu'ecu'i	cmavo-compound			   	COI*      	vocative: promise - promise release - un-promise.
nu'enai	cmavo-compound			   	COI*      	vocative: promise - promise release - un-promise.
nu'i	cmavo			   	NUhI      	start forethought termset construct; marks start of place structure set with logical connection.
nu,IORK	cmevla			      		New York
nu'o	cmavo   	-nu'o-		   	CAhA      	modal aspect: can but has not; unrealized potential.
nu,orlins	cmevla			      		New Orleans
nu'u	cmavo			   	NUhU      	elidable terminator: end forethought termset; usually elidable except with following sumti.
ny	cmavo			   	BY2      	letteral for n.
o	cmavo			   	A      	logical connective: sumti afterthought biconditional/iff/if-and-only-if.
o'a	cmavo			   	UI1      	attitudinal: pride - modesty/humility - shame.	See also {jgira}, {cumla}, {ckeji}.
o'acu'i	cmavo-compound			   	UI*1      	attitudinal: pride - modesty/humility - shame.
o'ai	experimental cmavo			   	COI      	vocative: slightly surprised greetings	See also {xai}, {coi}, {co'oi}. This is an {u'ivla}.
o'anai	cmavo-compound			   	UI*1      	attitudinal: pride - modesty/humility - shame.
obu	bu-letteral			   	BY*      	letteral for o.
o'e	cmavo			   	UI1      	attitudinal: closeness - distance.	See also {cnijbi}, {cnikansa}.
o'enai	cmavo-compound			   	UI*1      	attitudinal: closeness - distance.
oi	cmavo			   	UI1      	attitudinal: complaint - pleasure.	See also {pante}, {pluka}, {kufra}.
o'i	cmavo			   	UI1      	attitudinal: caution - rashness.	See also {capyrivbi}, {capfanta}, {srerivbi}, {srefanta}, {naldarsi}, {seljde}.
oinai	cmavo-compound			   	UI*1      	attitudinal: complaint - pleasure.
o'inai	cmavo-compound			   	UI*1      	attitudinal: caution - rashness.
oire'e	cmavo-compound			   	UI*1      	attitudinal: spiritual/religious complaint.
oiro'a	cmavo-compound			   	UI*1      	attitudinal: social complaint.
oiro'e	cmavo-compound			   	UI*1      	attitudinal: mental complaint (puzzlement, excess mental work).
oiro'i	cmavo-compound			   	UI*1      	attitudinal: emotional complaint.
oiro'o	cmavo-compound			   	UI*1      	attitudinal: physical complaint.
oiro'u	cmavo-compound			   	UI*1      	attitudinal: sexual complaint.
onai	cmavo-compound			   	A*      	logical connective: sumti afterthought exclusive or; Latin 'aut'.
o'o	cmavo			   	UI1      	attitudinal: patience - mere tolerance - anger.	See also {fengu}, {to'ersteba}, {de'acni}
o'ocu'i	cmavo-compound			   	UI*1      	attitudinal: patience - mere tolerance - anger.
o'onai	cmavo-compound			   	UI*1      	attitudinal: patience - mere tolerance - anger.
osakas	cmevla			      		Osaka.
osteraix	cmevla			      		Austria.
otan	cmevla			      		North-Atlantic Treaty Organization.
OTa,uas	cmevla			      		Ottawa
o'u	cmavo			   	UI1      	attitudinal: relaxation - composure - stress.	See also {surla}, {cnilanxe}, {dunku}.
o'ucu'i	cmavo-compound			   	UI*1      	attitudinal: relaxation - composure - stress.
o'unai	cmavo-compound			   	UI*1      	attitudinal: relaxation - composure - stress.
oxaios	cmevla			      		Ohio
pa	cmavo   	-pav-		   	PA1      	digit/number: 1 (digit) [one].
pa'a	cmavo			   	BAI      	panra modal, 1st place (parallel; shared property) similarly; in addition to ...
pa'aku	cmavo-compound			   	BAI*      	sumti: explicitly marks respective use as in "THEY read THEIR (respective) books".
pa'aseva'u	cmavo-compound			   	BAI*      	among (with a share for each)
pa'au'o	experimental cmavo			   	PA5      	digit/number: universal parabolic constant P = √(2) + Log_e(1 + √(2)) ≈ 2.295587
pabi	cmavo-compound			   	PA*      	number/quantity: 18 [eighteen].
paci	cmavo-compound			   	PA*      	number/quantity: 13 [thirteen].
pa'e	cmavo			   	UI3      	discursive: justice - prejudice.	See also {tcinydracu'a}, {tcinydrapai}, {vudypai}.
pa'enai	cmavo-compound			   	UI*3      	discursive: justice - prejudice.
paf	cmevla			      		Dad	The rafsi for {patfu} used as a familar name. See also {mam}, {bes}, {tix}, {bun}, {mes}.
pai	cmavo			   	PA5      	digit/number: pi (approximately 3.1416...).
pa'i	cmavo			   	VUhU2      	binary mathematical operator: ratio; [the ratio of a to b].
paki'o	cmavo-compound			   	PA*      	number/quantity: 1,000 expressed with comma.
paludizm	cmevla			      		malaria.
pamai	cmavo-compound			   	MAI*      	discursive: first utterance ordinal.
pamei	cmavo-compound			   	MOI*      	quantified selbri: convert 1 to cardinal selbri; x_1 is a set with single/sole/only member x_2.
pamoi	cmavo-compound			   	MOI*      	quantified selbri: convert 1 to ordinal selbri; x_1 is first among x_2 ordered by rule x_3.
pamo'o	cmavo-compound			   	MAI*      	discursive utterance ordinal: first section/chapter ordinal.
pamu	cmavo-compound			   	PA*      	number/quantity: 15 [fifteen].
pano	cmavo-compound			   	PA*      	number/quantity: 10 [ten].
panoki'oki'o	cmavo-compound			   	PA*      	number/quantity: 10,000,000 [ten millions](Western numbering system/1,00,00,000 [100 lakhs](Indian numbering system).	Cf. {panonoki'o}.
panomei	cmavo-compound			   	MOI*      	quantifier selbri: convert 10 to cardinal selbri; x_1 is a set with the decade of members x_2.
panomoi	cmavo-compound			   	MOI*      	quantified selbri: convert 10 to ordinal selbri; x_1 is tenth among x_2 ordered by rule x_3.
panono	cmavo-compound			   	PA*      	number/quantity: 100 [one hundred].
panonoki'o	cmavo-compound			   	PA*      	number/quantity: 100,000 [hundred thousand](Western numbering system)/[one lakh](Indian numbering system)..	Cf. {panoki'oki'o}.
panonomei	cmavo-compound			   	MOI*      	quantifier selbri: convert 100 to cardinal selbri; x_1 is a set with the century of members x_2.
pa'o	cmavo			   	FAhA3      	location tense relation/direction; transfixing/passing through ...
papa	cmavo-compound			   	PA*      	number/quantity: 11 [eleven].
pare	cmavo-compound			   	PA*      	number/quantity: 12 [twelve].
paremei	cmavo-compound			   	MOI*      	quantified selbri: convert 12 to cardinal selbri; x_1 is a set with a dozen members x_2.
paRIZ	cmevla			      		Paris
paroi	cmavo-compound			   	ROI*      	tense interval modifier: once; objectively quantified tense; defaults as time tense.
pasifik	cmevla			      		Pacific Ocean.
paso	cmavo-compound			   	PA*      	number/quantity: 19 [nineteen].
pau	cmavo			   	UI3a      	discursive: optional question premarker.	See also {preti}.
pa'u	cmavo			   	BAI      	pagbu modal, 1st place                            having component ...
paubu	bu-letteral			   	BY*      	letteral: '?' symbol
paunai	cmavo-compound			   	UI*3      	discursive: unreal/rhetorical question follows.
pav	cmevla			      		the One
pavmast	cmevla			      		January.	Cf. {kanbyma'i}, {pavmasti}.
pavo	cmavo-compound			   	PA*      	number/quantity: 14 [fourteen].
pavyplin	cmevla			      		Mercury.	Cf. {pavyplini}.
paxa	cmavo-compound			   	PA*      	number/quantity: 16 [sixteen].
paze	cmavo-compound			   	PA*      	number/quantity: 17 [seventeen].
pe	cmavo			   	GOI      	restrictive relative phrase marker: which is associated with ...; loosest associative/possessive.
pe'a	cmavo   	-pev-		   	UI3c      	marks a construct as figurative (non-literal/metaphorical) speech/text.
pe'ai	experimental cmavo			   	UI3c      	discursive: layperson/laïc meaning;  marks a construct as layperson/common/non-technical/non-jargon speech/text	Similar, but not equivalent, to {pe'a} and {sa'enai}.  If a construct could be interpreted in a technical sense (such as the word "likelihood" in English in the field of statistics) but is not being used in that technical sense, it may be marked for layperson interpretation by this word. See also: {pe'ainai}.
pe'ainai	cmavo-compound			   	UI3c      	technical meaning; marks a construct as jargon/terminology/technical/precise/exact speech/text	Marks how a construct is to be interpreted/understood.  Similar, but not equivalent, to {pe'anai} and {sa'e}. If a construct should/could be interpreted in a technical sense (such as the word "likelihood" in English in the field of statistics) AND is actually being used in that technical sense (rather than in a layperson sense), it may be marked for technical interpretation by this word. See also: {pe'ai}
pe'anai	cmavo-compound			   	UI3c      	literal sense; marks a construct as literal (non-figurative/non-metaphorical/exact) speech/text	"Literally"; one sense of "exactly speaking".  Not to be used as an intensifier (unlike some usages of "literally" in English).
pe'e	cmavo			   	PEhE      	marks the following connective as joining termsets.
pei	cmavo			   	CAI      	attitudinal: attitudinal question; how do you feel about it? with what intensity?.
pe'i	cmavo			   	UI2      	evidential: I opine (subjective claim).	                  See also {jinvi}.
pei'i'a	experimental cmavo			   	PA5      	digit/number: Apéry's constant ζ(3) = 1.202056903159594285399738161511449990764986292…
pekin	cmevla			      		Peking
pelglar	cmevla			      		yellow fever.
pe'o	cmavo			   	PEhO      	forethought flag for mathematical expression (mex) Polish (forethought) operator.
peRUV	cmevla			      		Peru.	Cf. {pervu'ui}, {ketco}.
pe'u	cmavo			   	COI      	vocative: please.
pi	cmavo   	-piz-		   	PA3      	digit/number: radix (number base) point; default decimal.
pi'a	cmavo			   	VUhU4      	n-ary mathematical operator: operands are vectors to be treated as matrix rows.
pi'ai	experimental cmavo			   	KE      	Prefix multiplication of unit selbri	Cf. {te'ai}. Used to construct selbri for units such as coulombs, which is pi'ai xampo snidu [ke'e] which is x1 is measured in Coulombs (Ampere-seconds) as x2 (li) etc. Since pi'ai is prefix, pi'ai mitre snidu grake [ke'e] is m s g, etc.; separate multipliers are not necessary.
pidu'e	cmavo-compound			   	PA*      	number: too much of.
pi'e	cmavo			   	PA3      	digit/number:separates digits for base >16, not current standard, or variable (e.g. time, date).
pi'ei'au	experimental cmavo			   	VUhU      	mathematical ternary operator: not-greater-prime-counting function	Outputs the number of prime numbers that are less than or equal to the input value a according to ordering rules b in ring c; contextless default for c is the standard/typical ring of integers (Z,+,*); contextless default for b is the standard typical ordering of the ring, which is the 'normal' absolute value (signless difference/distance with/from 0) for the standard ring (Z,+,*); thus, it will usually operate as an unary operator. Usually denoted "π(n)" in the literature.
pi'ei'oi	experimental cmavo			   	VUhU      	mathematical ternary operator: prime-generating function	The a-th prime according to ordering rules b in ring c; contextless default for c is the standard/typical ring of integers (Z,+,*); contextless default for b is the standard typical ordering of the ring, which is the 'normal' absolute value (signless difference/distance with/from 0) for the standard ring (Z,+,*); thus, it will usually operate as an unary operator. The function must be defined over the set of strictly positive integers in/for the first operand; generalizations may be possible. Ignores units and 0. It begins counting at 1 [in/for the first operand]; under contextless default conditions, the outputs increase strictly monotonically with respect to increase in the first input [a], starting with the least prime in (Z,+,*), namely 2. Usually denoted "p_i" or "Prime" in the literature.
pi'i	cmavo			   	VUhU1      	n-ary mathematical operator: times; multiplication operator; [(((a * b) * c) * ...)].
piji'i	cmavo-compound			   	PA*      	number: approximately all of.
pimo'a	cmavo-compound			   	PA*      	number: too little of.
pimu	cmavo-compound			   	PA*      	half.	synonym {fi'ure}; see also {xadba}
pimucu'o	cmavo-compound			   	MOI*      	quantified selbri: convert .5 to probability selbri; event x_1 has a 50/50 chance under cond. x_2.
pi'o	cmavo			   	BAI      	pilno modal, 1st place                            used by ...
pipis	cmevla			      		Pippi	For example: Pippi Longstocking (=pipis.clasmok).
piresi'e	cmavo-compound			   	MOI*      	quantified selbri: convert .2 = 1/5 to portion selbri; x_1 is 1/5 of mass/totality x_2.
piro	cmavo-compound			   	PA*      	number: all of.
pirosi'e	cmavo-compound			   	MOI*      	quantified selbri: converts all-of to portion selbri; x_1 is the whole portion of mass x_2.
piso'a	cmavo-compound			   	PA*      	number: almost all of.
piso'e	cmavo-compound			   	PA*      	number: most of.
piso'i	cmavo-compound			   	PA*      	number: much of.
piso'iroi	cmavo-compound			   	ROI*      	tense interval modifier: often; objectively quantified tense; defaults as time tense.
piso'o	cmavo-compound			   	PA*      	number: some of.
piso'u	cmavo-compound			   	PA*      	number: a little of.
piso'uroi	cmavo-compound			   	ROI*      	tense interval modifier: rarely; objectively quantified tense; defaults as time tense.
pisu'o	cmavo-compound			   	PA*      	number: at least some of.
piton	cmevla			      		Python.	programming language
pi'u	cmavo   	-piv-		   	JOI      	non-logical connective: cross product; Cartesian product of sets.
plank	cmevla			      		Planck.
pluton	cmevla			      		Pluto	Cf. {jdikyplini}.
po	cmavo			   	GOI      	restrictive relative phrase marker: which is specific to ...; normal possessive physical/legal.
po'e	cmavo			   	GOI      	restrictive relative phrase marker: which belongs to ... ; inalienable possession.
poi	cmavo			   	NOI      	restrictive relative clause; attaches subordinate bridi with identifying information to a sumti.
po'i	cmavo			   	BAI      	porsi modal, 1st place (in order)                 sequentially; in the sequence ...
poi'a	experimental cmavo			   	NOIhA      	PA restrictive relative clause; attaches to a PA number/numeral/digit with the ke'a referring to that PA number/numeral/digit.	It attaches to the last mentioned PA, which can be only a single digit within a number rather than the entire number itself (if it has digit length greater than one in some base). Thus, beware of grouping. Confer: {noi'a}, {jau'au}
poi'i	experimental cmavo			   	NU      	x1 is such that poi'i abstraction is true; x1 binds ke'a within the abstraction. 	Originally proposed by And Rosta around 2001.
polskas	cmevla			      		Poland	Cf. {gugdrpolska}, {gugdepulu}.
po'o	cmavo			   	UI3b      	discursive: uniquely, only, solely: the only relevant case.	See also {pamei}, {mulno}, {frica}.
po'oi	experimental cmavo			   	NOhOI      	selbri restrictive relative clause; attaches to a selbri with the ke'a being "me'ei the attached-selbri"	Cf. {me'ei}, {me'au}, {no'oi}, {poi}.
po'u	cmavo			   	GOI      	restrictive appositive phrase marker: which is the same thing as.
pu	cmavo			   	PU      	time tense relation/direction: did [selbri]; before/prior to [sumti]; default past tense.
pu'a	cmavo			   	BAI      	pluka modal, 1st place                            pleased by ...
pu'au	experimental cmavo			   	CUhE      	tense: refers to past of current space/time reference absolutely	before the time of {nau}
puba	cmavo-compound			   	PU*      	time tense: was going to; (tense/modal).
puca'a	cmavo-compound			   	PU*      	time tense: past actuality; modal aspect.
puca'o	cmavo-compound			   	ZAhO*      	time tense: was then; (tense/modal).
pu'e	cmavo			   	BAI      	pruce modal, 1st place (in manner 1)              by process ...
pu'e'u'o	experimental cmavo			   	PA5      	digit/number: the Prouhet-Thue-Morse constant τ = 0.412454033640… (in decimal)	Binary expansion: .01101001100101101001011001101001…
pu'i	cmavo   	-pus-		   	CAhA      	modal aspect: can and has; demonstrated potential.
pujeba	cmavo-compound			   	PU*      	time tense: before and after; (tense/modal).
pujeca	cmavo-compound			   	PU*      	time tense: before and during; (tense/modal).
pu'o	cmavo			   	ZAhO      	interval event contour: in anticipation of ...;  until ... ; inchoative         ----|     |.
pupu	cmavo-compound			   	PU*      	time tense: had earlier been; (tense/modal).
pu'u	cmavo   	-puv-		   	NU1      	abstractor: process (event) abstractor; x_1 is process of [bridi] proceeding in stages x_2.
puza	cmavo-compound			   	PU*      	time tense: a medium time before; (tense/modal).
puze'a	cmavo-compound			   	PU*      	time tense: for a medium length interval some time in the past; (tense/modal).
puze'i	cmavo-compound			   	PU*      	time tense: for a short interval some time in the past; (tense/modal).
puze'u	cmavo-compound			   	PU*      	time tense: for a long interval some time in the past; (tense/modal).
puzi	cmavo-compound			   	PU*      	time tense: a short time before; (tense/modal).
puzu	cmavo-compound			   	PU*      	time tense: a long time before; (tense/modal).
py	cmavo			   	BY2      	letteral for p.
pyd	cmevla			      		Tibet.
ra	cmavo			   	KOhA5      	pro-sumti: a recent sumti before the last one, as determined by back-counting rules.
ra'a	cmavo			   	BAI      	srana modal, 1st place                            pertained to by ... (generally more specific).
ra'ai	experimental cmavo			   	RAhAI      	quotes a single non-meaning name in lojban (Must be lojban text and sounds) delimited by pauses	Similar to la'ai but used for single-word names.
