a	cmavo   \nA      \nconector lógico entre sumti: o
re'a	cmavo   \nVUhU4      \noperador matemático unitario: matríz transpuesta/dual; (A*)
rebla	gismu   \n-reb-      \nx_1 es un rabo/cola (parte del cuerpo) de x_2
rectu	gismu   \n-rec-   \n-re'u-      \nx_1 es una cantidad de carne de origen/animal x_2\nVer también {sluji}.
re'e	cmavo   \nUI4      \ncategoría emocional: religioso/espiritual/adoración - sacrilegio\nVer también {lijda}.
re'enai	cmavo-compound   \nUI*4      \ncategoría emocional: espiritual/adoración - sacrilegio
re'i	cmavo   \nCOI      \nvocativo: listo para recibir - no preparado para recibir
re'inai	cmavo-compound   \nCOI*      \nvocativo: listo para recibir - no preparado para recibir
reki'o	cmavo-compound   \nPA*      \nnúmero/cantidad: 2,000
relnacmei	lujvo      \nx_1 es un vector bidimensional con coordenadas x_2 y x_3\nVer también {nacmei}, {cibnacmei}
remai	cmavo-compound   \nMAI*      \ndiscursivo: segunda expresión
remei	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte 2 en selbri cardinal; x_1 es un par de x_2
remna	gismu   \n-rem-   \n-re'a-      \nx_1 es un ser humano\nVer también {prenu},  {nanmu},  {ninmu}.
remoi	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte 2 en selbri ordinal; x_1 es segundo entre x_2 ordenado según regla x_3
reno	cmavo-compound   \nPA*      \nnúmero/cantidad: 20 (veinte)
renomei	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte 20 en selbri cardinal; x_1 es una veintena de x_2
renono	cmavo-compound   \nPA*      \nnúmero/cantidad: 200 (doscientos)
renro	gismu   \n-rer-   \n-re'o-      \nx_1 arroja/tira/lanza x_2 a/hacia x_3\nVer también {cokcu},  {cecla},  {danti}.
renvi	gismu   \n-rev-   \n-re'i-      \nx_1 aguanta/dura/perdura/sobrevive/resiste a x_2 por intervalo/duración x_3\nVer también {ranji},  {kuspe},  {randa}.
re'o	cmavo   \nFAhA3      \nlocación/dirección; adyacente a/en contacto con
reroi	cmavo-compound   \nROI*      \nmodificador de intervalo: dos veces
respa	gismu   \n-res-      \nx_1 es un reptil de especie/raza x_2\nVer también {banfi},  {since}.
re'u	cmavo   \nROI      \nconvierte número en modificador de intervalo cuantificado; por defecto temporal
ri	cmavo   \nKOhA5      \npro-sumti: el último sumti, según las reglas de cuenta hacia atrás
ri'a	cmavo   \nBAI      \nrinka modal, 1er argumento (fís./mental)              por causa ...
ri'a ma	cmavo-compound   \nBAI*      \npregunta por una causa física; ¿por qué?
ricfu	gismu   \n-rif-   \n-cfu-      \nx_1 es rico en bienes/posesiones/riqueza/propiedad/aspecto x_2\nVer también {pindi},  {banzu},  {dukse}.
ri'e	cmavo   \nUI5      \nmodificador de actitudinal: descarga de emoción - contención de emoción\nVer también {cniri'u},  {cnicru}.
ri'enai	cmavo-compound   \nUI*5      \nmodificador de actitudinal: descarga de emoción - contención de emoción
rigni	gismu   \n-rig-      \nx_1 repugna/disgusta/desagrada a x_2 bajo condiciones x_3\nVer también {djica},  {nelci},  {trina},  {vamtu},  {xebni},  {pluka}.
ri'i	cmavo   \nBAI      \nlifri modal, 1er argumento paciente/caso pasivo       sucede a ..., experimentado por ..., con paciente ...
rijno	gismu   \n-rij-      \nx_1 es una cantidad de plata (Ag)
rilti	gismu   \n-ril-      \nx_1 es un ritmo/beat de música/forma expresiva x_2\nVer también {slilu},  {dikni},  {pemci},  {sanga},  {morna}.
rimni	gismu   \n-rim-      \nx_1 rima/alitera con x_2 en idioma/fonética x_3, con sonido correspondiente x_4
rinci	gismu      \nx_1 se escurre/desagota/drena desde x_2 por escurridero x_3 debido a fuerza x_4\nVer también {setca},  {flecu},  {muvdu}.
rinju	gismu   \n-ri'u-      \nx_1 es restricto/constreñido/sujetado/refrenado por x_2 contra x_3\nVer también {ralte},  {pinfu}.
rinka	gismu   \n-rik-   \n-ri'a-      \nx_1 (evento) causa físicamente efecto x_2 bajo condiciones x_3\nVer también {mukti},  {gasnu},  {krinu},  {nibli},  te {zukte},  se {jalge},  {bapli}.
rinsa	gismu      \nx_1 saluda/recibe/da la bienvenida a x_2 con acción x_3
ri'o	cmavo   \nVUhU4      \noperador matemático trinario: (integral de a con respecto a b sobre rango c)
rirci	gismu      \nx_1 es raro/inusual/poco común/atípico/extraño en propiedad x_2 entre miembros de x_3\nVer también {fadni},  {cafne},  {cizra}.
rirni	gismu   \n-rir-      \nx_1 cría/es un padre/mentor de menor/protegido x_2\nVer también {rorci},  {mamta},  {patfu},  {sidju},  {dzena},  {famti}.
rirxe	gismu   \n-ri'e-      \nx_1 es un río de continente x_2, cuenca x_3 que desemboca en x_4\nVer también {flecu},  {senta}.
rismi	gismu   \n-ris-      \nx_1 es una cantidad de arroz (grano) de especie/variedad x_2
risna	gismu      \nx_1 es un corazón (parte del cuerpo) de x_2
ritli	gismu   \n-ri'i-      \nx_1 es un rito/ceremonia/ritual/formal con propósito x_2 en comunidad x_3 forma/reglas x_4\nVer también {flalu},  {javni}.
ri'u	cmavo   \nFAhA2      \nlocación/dirección; a la derecha de
rivbi	gismu   \n-riv-      \nx_1 evita/evade/escapa/esquiva a persona/objeto/evento/situación x_2 con acción x_3; (bandu, se jersi)
ro	cmavo   \n-rol-   \nPA4      \ndígito/número: cada, todos
ro'a	cmavo   \nUI4      \ncategoría emocional: social - antisocial\nVer también {jikca}.
ro'anai	cmavo-compound   \nUI*4      \ncategoría emocional: social - antisocial
roda	cmavo-compound   \nKOhA*      \nsumti con cuantificación universal: todo (a menos que sea restringido)
ro'e	cmavo   \nUI4      \ncategoría emocional: mental - descerebrado\nVer también {menli}.
ro'enai	cmavo-compound   \nUI*4      \ncategoría emocional: mental - descerebrado
roi	cmavo   \n-rom-   \n-roi-   \nROI      \nconvierte número en modificador de intervalo cuantificado; por defecto temporal
ro'i	cmavo   \nUI4      \ncategoría emocional: emocional - negación de emoción\nVer también {cinmo}.
ro'inai	cmavo-compound   \nUI*4      \ncategoría emocional: emocional - negando emoción
rokci	gismu   \n-rok-   \n-ro'i-      \nx_1 es una cantidad de roca/piedra de tipo x_2 de localidad x_3
roksodna	lujvo      \nx_1 es una cantidad de litio (Li)\nVer {rokci}, {sodna}
romai	cmavo-compound   \nMAI*      \ndiscursivo: finalmente; última expresión
romge	gismu   \n-rog-      \nx_1 es una chapa/superficie metálica pulida/lustrosa de metal x_2
romoi	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte todos en selbri ordinal; x_1 es último entre x_2 según regla x_3
ro'o	cmavo   \nUI4      \ncategoría emocional: físico - negación de lo físico\nVer también {xadni}.
ro'onai	cmavo-compound   \nUI*4      \ncategoría emocional: físico - negación de físico
ropno	gismu   \n-ron-   \n-ro'o-      \nx_1 refleja cultura/nacionalidad/geografía europea en aspecto x_2
rorci	gismu   \n-ror-      \nx_1 engendra/procrea x_2 con coprogenitor x_3\nVer también {rirni},  se {panzi},  {mamta},  {patfu},  {tarbi}.
rorlei	lujvo      \nx_1 es una generación de x_2
roroi	cmavo-compound   \nROI*      \nmodificador de intervalo: siempre, cada vez
rotsu	gismu   \n-rot-   \n-tsu-   \n-ro'u-      \nx_1 es grueso/de gran espesor en dimensión/dirección x_2 (la menor) según estándar x_3\nVer también {cinla},  {clani},  {ganra},  {condi}.
ro'u	cmavo   \nUI4      \ncategoría emocional: sexual - abstinencia sexual\nVer también {cinse}.
ro'unai	cmavo-compound   \nUI*4      \ncategoría emocional: sexual - abstinencia sexual
rozgu	gismu   \n-roz-   \n-zgu-      \nx_1 es una rosa (flor) de especie/variedad x_2
ru	cmavo   \nKOhA5      \npro-sumti: un sumti anterior a todos los usados contando hacia atrás
ru'a	cmavo   \nUI2      \nevidencial: postulado\nVer también {sruma}.
ruble	gismu   \n-rub-   \n-ble-      \nx_1 es débil/endeble en propiedad/cualidad/aspecto x_2 según estándar x_3\nVer también {tsali},  {kandi}.
ru'e	cmavo   \nCAI      \nactitudinal: poca intensidad
rufsu	gismu   \n-ruf-      \nx_1 es áspero/rugoso en textura\nVer también {xutla},  {tengu},  {vitci}.
ru'i	cmavo   \nTAhE      \nmodificador de intervalo: continuamente
ru'inai	cmavo-compound   \nTAhE*      \nmodificador de intervalo: ocasional/intermitente/discontinuamente
runme	gismu   \n-rum-      \nx_1 se derrite/funde a temperatura x_2, presión x_3\nVer también {dunja},  {febvi},  {lunsa}.
runta	gismu      \nx_1 se disuelve en solvente x_2 para formar solución x_3 en proporción x_4 bajo condiciones x_5
ru'o	cmavo   \nBY1      \ncambia letras a alfabeto cirílico
rupnu	gismu   \n-rup-   \n-ru'u-      \nx_1 es/vale/cuesta x_2 dólar/marco/yen/libra/franco/peso/peseta/escudo/lira/unidades de sistema monetario x_3\nVer también {fepni}.
rusko	gismu   \n-ruk-   \n-ru'o-      \nx_1 refleja cultura/nacionalidad/idioma ruso en aspecto x_2\nVer también {softo},  {slovo}.
rutni	gismu   \n-run-      \nx_1 es artificial/un artefacto hecho/causado por gente x_2\nVer también {rarna},  se {zbasu}.
ru'u	cmavo   \nFAhA2      \nlocación/dirección; alrededor de
ry	cmavo   \nBY2      \nletra r
sa	cmavo   \nSA      \nborrar expresión parcial o completa; la palabra que sigue muestra cuanto borrar
sa'a	cmavo   \nUI3a      \ndiscursivo: inserción del editor/narrador (texto entre paréntesis)\nVer también {setca}.
sabji	gismu   \n-sab-      \nx_1 provee/proporciona/surte de x_2 a x_3
sabnu	gismu      \nx_1 es una cabina de vehículo x_2
sacki	gismu      \nx_1 es un fósforo/cerilla hecho de x_2
saclu	gismu      \nx_1 es el equivalente (decimal/binario) de fracción x_2 en base x_3
sadjo	gismu   \n-djo-      \nx_1 refleja cultura/nacionalidad/idioma saudita/saudí en aspecto x_2
sa'e	cmavo   \nUI3      \ndiscursivo: precisión - imprecisión\nVer también {satci},  {jibni}.
sa'enai	cmavo-compound   \nUI*3      \ndiscursivo: precisión - imprecisión
sai	cmavo   \nCAI      \nactitudinal: intensidad moderada
sa'i	cmavo   \nVUhU4      \noperador matemático n-ario: operandos son vectores a tratar como matrices columna
sailce	fu'ivla      \nx_1 es un sauce de especie/variedad x_2
sakci	gismu   \n-sak-      \nx_1 chupa/succiona/aspira/extrae x_2 de x_3\nVer también {setca}.
sakli	gismu   \n-sal-      \nx_1 resbala/patina/se desliza sobre x_2\nVer también {mosra}.
sakta	gismu   \n-sat-      \nx_1 es una cantidad de azúcar de origen x_2 de composición x_3
salci	gismu   \n-sla-      \nx_1 celebra/festeja x_2 con actividad/fiesta x_3
salmone	fu'ivla      \nx_1 es un salmón/trucha de especie x_2
salpo	gismu   \n-sa'o-      \nx_1 es una rampa/inclinación/sesgo de ángulo x_2 con respecto a horizonte/marco x_3
salta	gismu      \nx_1 es una cantidad de ensalada con ingredientes/componentes x_2\nVer también {mixre}.
samcu	gismu      \nx_1 es una mandioca/tapioca de especie/variedad x_2\nVer también {patlu},  {genja}.
sampu	gismu   \n-sap-      \nx_1 es simple/sencillo en propiedad/aspecto x_2\nVer también {pluja}.
samru'e	lujvo      \np_1 es un proceso de una computadora con la entrada (input) p_2 y con resultado p_3, pasando por los estados/etapas p_4, en la computadora s_1.\nVer también {skami} and {pruce}.
sance	gismu   \n-sna-      \nx_1 es un sonido emitido por x_2
sanga	gismu   \n-sag-   \n-sa'a-      \nx_1 canta/entona canto/canción/himno/cántico x_2 ante audiencia x_3
sanji	gismu   \n-saj-      \nx_1 es consciente de/reconoce/se da cuenta de x_2\nVer también {ganse},  {sipna},  {cikna}.
sanli	gismu   \n-sa'i-      \nx_1 está de pie/se erige/yergue vertical sobre superficie x_2 sostenido por miembro/soporte/pedestal x_3
sanmi	gismu   \n-sai-      \nx_1 es una comida/desayuno/almuerzo/merienda/cena con platos x_2
sanso	gismu      \nx_1 es una salsa para usar con x_2 con ingredientes x_3
santa	gismu      \nx_1 es un paraguas/sombrilla/parasol/escudo que protege a x_2 de x_3, hecho de material x_4, sostenido por x_5
sa'o	cmavo   \nVUhU4      \noperador matemático trinario: (derivada de a con respecto a b de grado c)
sarcu	gismu   \n-sa'u-      \nx_1 (evento) es necesario/requerido para que ocurra x_2 bajo condiciones x_3\nVer también {banzu},  {nitcu}.
sarji	gismu   \n-sra-      \nx_1 sostiene/apoya/soporta/mantiene/sustenta a x_2 contra fuerza/oposición x_3 con/por medio de x_4
sarlu	gismu      \nx_1 es un espiral/hélice (forma) con límites x_2, de dimensión x_3
sarxe	gismu   \n-sax-      \nx_1 es armonioso/entona/acuerda con x_2 en propiedad x_3\nVer también {mapti}.
saske	gismu   \n-ske-      \nx_1 es ciencia sobre tema/tópico x_2 basada en metodología x_3
satci	gismu      \nx_1 es exacto con precisión x_2 en propiedad/cantidad x_3\nVer también {sarxe},  {dunli},  {merli},  {mapti},  {kancu}.
satre	gismu   \n-sa'e-      \nx_1 acaricia/masajea a x_2 con x_3
sau	cmavo   \nBAI      \nsarcu modal, 1er argumento                            requiriendo ...
sa'u	cmavo   \nUI3      \ndiscursivo: simplemente - elaborando\nVer también {sampu},  {pluja}.
sa'unai	cmavo-compound   \nUI*3      \ndiscursivo: simplemente - elaborando
savru	gismu   \n-sav-   \n-vru-      \nx_1 es un ruido/barullo para x_2 vía canal x_3\nVer también {sance}.
sazri	gismu   \n-saz-      \nx_1 maneja/opera/conduce/dirige aparato/máquina x_2 con fin/próposito x_3
se	cmavo   \n-sel-   \nSE      \n2da conversión; intercambia 1er/2do argumentos
se'a	cmavo   \nUI5      \nmodificador de actitudinal: autosuficiencia - dependencia\nVer también {sezysei},  {kantcu}.
se'anai	cmavo-compound   \nUI*5      \nmodificador de actitudinal: autosuficiencia - dependencia
sebai	cmavo-compound   \nBAI*      \nbapli modal, 2do argumento (forzando resultado)       forzando evento ...
seba'i	cmavo-compound   \nBAI*      \nbasti modal, 2do argumento                            en vez de ...; en lugar de ...
sebau	cmavo-compound   \nBAI*      \nbangu modal, 2do argumento (hablantes)                en lenguaje de hablantes ...
sebe'i	cmavo-compound   \nBAI*      \nbenji modal, 2do argumento (mensaje/carga)            transmitiendo ...
seca'i	cmavo-compound   \nBAI*      \ncatni modal, 2do argumento                            autoritativamente; con autoridad sobre ...
secau	cmavo-compound   \nBAI*      \nclaxu modal, 2do argumento (careciendo)               sin ...
seci'e	cmavo-compound   \nBAI*      \nciste modal, 2do argumento                            con función sistémica ...
seci'o	cmavo-compound   \nBAI*      \ncinmo modal, 2do argumento (muestra actitud)          emocionalmente; con emoción ...
seci'u	cmavo-compound   \nBAI*      \nckilu modal, 2do argumento usado en negación escalar  en escala que mide ...
secu'u	cmavo-compound   \nBAI*      \ncusku modal, 2do argumento (diciendo)                 expresivamente; expresando ...
sede'i	cmavo-compound   \nBAI*      \ndetri modal, 2do argumento (para cartas)              en la misma fecha de ...
sedi'o	cmavo-compound   \nBAI*      \ndiklo modal, 2do argumento                            localmente; en lugar específico ...
sedu'i	cmavo-compound   \nBAI*      \ndunli modal, 2do argumento (igual al 1ro);            igual a ...
sedu'o	cmavo-compound   \nBAI*      \ndjuno modal, 2do argumento                            sabiendo; sabiendo hechos ...
sedu'u	cmavo-compound   \nNU*      \nabstractor compuesto: sentence/equation abstractor de oración/ecuación; x_1 es texto expresando (bridi) que es\n x_2
se'e	cmavo   \nBY1      \nsiguientes dígitos codifican un carácter (en ASCII, Unicode, etc.)
sefa'e	cmavo-compound   \nBAI*      \nfatne modal, 2do argumento (igual al 1ro);            hacia atrás; al revés de ...
sefi'e	cmavo-compound   \nBAI*      \nfinti modal, 2do argumento                            creativamente; creando obra ...
sefta	gismu   \n-sfe-      \nx_1 es una superficie/cara de objeto x_2, con lado x_3, límites x_4
sega'a	cmavo-compound   \nBAI*      \nzgana modal, 2do argumento                            observando ...
segau	cmavo-compound   \nBAI*      \ngasnu modal, 2do argumento complemento actor/agente   activamente; como agente activo haciendo ...
sei	cmavo   \nSEI      \ncomienzo de bridi discursivo (metalinguistico)
se'i	cmavo   \nUI5      \nmodificador de actitudinal: orientado a sí mismo - orientado a otro\nVer también {sevzi},  {drata}.
se'inai	cmavo-compound   \nUI*5      \nmodificador de actitudinal: autoorientado - orientado hacia otro
seja'e	cmavo-compound   \nBAI*      \njalge modal, 2do argumento (evento causal)            resultado de ...
seja'i	cmavo-compound   \nBAI*      \njavni modal, 2do argumento                            ordenadamente; con regla prescribiendo ...
seji'e	cmavo-compound   \nBAI*      \njimte modal, 2do argumento                            como límite de ...
seji'o	cmavo-compound   \nBAI*      \njitro modal, 2do argumento                            controladamente; controlando/guiando a ...
seji'u	cmavo-compound   \nBAI*      \njicmu modal, 2do argumento (basado)                   soportando ...; como base de ...
seka'a	cmavo-compound   \nBAI*      \nklama modal, 2do argumento                            con destino ...
sekai	cmavo-compound   \nBAI*      \nckaji modal, 2do argumento (cualidad)                 caracterizado por ...; con propiedad ...
seka'i	cmavo-compound   \nBAI*      \nkrati modal, 2do argumento                            representando; representando a ...
sekai ma	cmavo-compound   \nBAI*      \npregunta por una propiedad/cualidad característica; ¿cuál?
seki'i	cmavo-compound   \nBAI*      \nckini modal, 2do argumento (igual al 1ro)             relacionado a ...
seki'u	cmavo-compound   \nBAI*      \nkrinu modal, 2do argumento                            razón por lo tanto ...
seki'unai	cmavo-compound   \nBAI*      \nkrinu modal, 2do argumento                            razón sin embargo ...
sekoi	cmavo-compound   \nBAI*      \nkorbi modal, 2do argumento (limitando)                como frontera de ...
seku'u	cmavo-compound   \nBAI*      \nkulnu modal, 2do argumento (pueblo)                   en cultura de ...
sela'u	cmavo-compound   \nBAI*      \nklani modal, 2do argumento                            en cantidad ...; medido como ...
selci	gismu   \n-sle-      \nx_1 es una célula/átomo/unidad básica/molécula de x_2
selcmi	lujvo      \nx_1 es el conjunto cuyos elementos son x_2; x_2 son los elementos del conjunto x_1
sele'a	cmavo-compound   \nBAI*      \nklesi modal, 2do argumento                            como categoría de/dentro de ...
selfu	gismu   \n-sef-   \n-se'u-      \nx_1 sirve/es sirviente/criado de x_2 con servicio/acción x_3
seli'e	cmavo-compound   \nBAI*      \nlidne modal, 2do argumento                            precediendo a ...;liderando a ... ; secuencia no tempor\nal
seltinynalka'e	lujvo      \nx_1 es inaudible para x_2 sobre fondo/bajo condiciones x_3
selvisnalka'e	lujvo      \nx_1 es invisible para x_2 bajo condiciones x_3\nVer también {nonselji'u}
sema'e	cmavo-compound   \nBAI*      \nmarji modal, 2do argumento                            hecho de material/composición ...
sema'i	cmavo-compound   \nBAI*      \nmanri modal, 2do argumento (de referencia)            como estándar de referencia para observar ...
semau	cmavo-compound   \nBAI*      \nzmadu modal, 2do argumento (relativo!)                más que ...
semaunai	cmavo-compound   \nBAI*      \nzmadu modal, 2do argumento (relativo!)                no más que ...
seme'a	cmavo-compound   \nBAI*      \nmleca modal, 2do argumento (relativo!)                menos que ...
seme'anai	cmavo-compound   \nBAI*      \nmleca modal, 2do argumento (relativo!)                no menos que ...
seme'e	cmavo-compound   \nBAI*      \ncmene modal, 2do argumento (el nombrado)              como nombre de ...
semto	gismu   \n-sme-      \nx_1 refleja cultura/nacionalidad/idioma semita en aspecto x_2
semu'i	cmavo-compound   \nBAI*      \nmukti modal, 2do argumento                            motivo por lo tanto ...; motivando acción ...
semu'inai	cmavo-compound   \nBAI*      \nmukti modal, 2do argumento                            motivo sin embargo ...
semu'u	cmavo-compound   \nBAI*      \nmupli modal, 2do argumento                            como ejemplo de propiedad ...
senci	gismu   \n-sec-      \nx_1 estornuda
seni'i	cmavo-compound   \nBAI*      \nnibli modal, 2do argumento                            implica por lo tanto ...
seni'inai	cmavo-compound   \nBAI*      \nnibli modal, 2do argumento                            implica sin embargo ...
senpi	gismu   \n-sen-      \nx_1 duda/es escéptico de que x_2 (du'u) sea cierto\nVer también {jinvi},  {krici},  {djuno}.
senta	gismu   \n-set-      \nx_1 es una capa/estrato (forma) de material x_2 en estructura/compuesto x_3\nVer también {snuji},  {jbini},  {bitmu},  {sruri}.
senva	gismu   \n-sev-   \n-sne-      \nx_1 sueña/ensueña con/sobre/acerca de x_2
se'o	cmavo   \nUI2      \nevidencial: sé por experiencia interna (sueño, visión, revelación personal)\nVer también {senva}.
sepa'a	cmavo-compound   \nBAI*      \npanra modal, 2do argumento                            paralelamente; similar a ...
sepa'u	cmavo-compound   \nBAI*      \npagbu modal, 2do argumento (todo)                     parcialmente; como parte de ...
sepi'o	cmavo-compound   \nBAI*      \npilno modal, 2do argumento (instrumental) herramienta/máquina/aparato/entidad actuante;  usando (herramienta)\n ...
sepli	gismu   \n-sep-   \n-sei-      \nx_1 está apartado/separado de x_2, por partición/pared/abismo/brecha/intervalo/medio x_3\nVer también {bitmu},  {snuji},  {senta}.
sepo'i	cmavo-compound   \nBAI*      \nporsi modal, 2do argumento                            secuencialmente; secuencia según reglas ...
sepu'a	cmavo-compound   \nBAI*      \npluka modal, 2do argumento (para)                     complaciendo a ...; para complacer a ...
sepu'e	cmavo-compound   \nBAI*      \npruce modal, 2do argumento (inputs)                   proceso con entradas ...
sera'a	cmavo-compound   \nBAI*      \nsrana modal, 2do argumento (concerniendo)             relevantemente; concerniendo a ... (menos específico)
serai	cmavo-compound   \nBAI*      \ntraji modal, 2do argumento (propiedad)                superlativo en (propiedad) ...
sera'i	cmavo-compound   \nBAI*      \nkrasi modal, 2do argumento                            originalmente; como orígen/punto de partida de ...
seri'a	cmavo-compound   \nBAI*      \nrinka modal, 2do argumento (fís./mental)              por lo tanto causal ...
seri'anai	cmavo-compound   \nBAI*      \nrinka modal, 2do argumento (fís./mental)              sin embargo causal ...
seri'i	cmavo-compound   \nBAI*      \nlifri modal, 2do argumento                            experimentando ...; sufriendo ...
serti	gismu   \n-ser-      \nx_1 es una escalera para subir estructura x_2 con escalones x_3
sesau	cmavo-compound   \nBAI*      \nsarcu modal, 2do argumento (proceso)                  necesariamente; necesario para ...
sesi'u	cmavo-compound   \nBAI*      \nsidju modal, 2do argumento                            ayudando a ... (en hacer/mantener algo)
setai	cmavo-compound   \nBAI*      \ntamsmi modal, 2do argumento                           similarmente; semejando ... (en forma ideal)\n(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
seta'i	cmavo-compound   \nBAI*      \ntadji modal, 2do argumento                            metódicamente; como método de ...
setca	gismu   \n-se'a-      \nx_1 mete/inserta/embute/vierte x_2 en x_3\nVer también {sakci},  {punji},  {tisna}.
seti'i	cmavo-compound   \nBAI*      \nstidi modal, 2do argumento                            sugestivamente; sugiriendo (idea/acción) ...
seti'u	cmavo-compound   \nBAI*      \ntcika modal, 2do argumento (para cartas)              a la hora de ...
setu'i	cmavo-compound   \nBAI*      \nstuzi modal, 2do argumento                            como emplazamiento de ...
se'u	cmavo   \nSEhU      \nterminador elisible: fin de bridi discursivo o precedencia de operador; generalmente elisible
seva'o	cmavo-compound   \nBAI*      \nvanbi modal, 2do argumento (entorno)                  como condiciones/circunstancias/entorno de ...
seva'u	cmavo-compound   \nBAI*      \nxamgu modal, 2do argumento caso beneficiario          para beneficio de ...; con beneficiario ...
sevzi	gismu   \n-sez-   \n-se'i-      \nx_1 es el ego/yo/sí mismo de x_2
sezau	cmavo-compound   \nBAI*      \nzanru modal, 2do argumento                            aprobando ...
sezu'e	cmavo-compound   \nBAI*      \nzukte modal, 2do argumento                            intencionalmente; intencionalmente actuando en ...
sfani	gismu      \nx_1 es una mosca de especie/raza x_2
sfasa	gismu   \n-sfa-      \nx_1 castiga a x_2 por acción/estado x_3 con castigo x_4\nVer también {cnemu}.
sferies	obsolete cmevla      \nSuecia
sfofa	gismu   \n-sfo-      \nx_1 es un sofá/sillón
sfubu	gismu   \n-sub-   \n-su'u-      \nx_1 se zambulle/sumerge hacia x_2 desde x_3\nVer también {farlu}.
si	cmavo   \nSI      \nborra última palabra, toma texto no-lojbánico como una única plabra
si'a	cmavo   \nUI3b      \ndiscursivo: similarmente\nVer también {simsa},  {panra}.
siclu	gismu   \n-sil-      \nx_1 silba/hace sonido sibilante x_2
sicni	gismu   \n-si'i-      \nx_1 es una moneda/ficha/cospel/token emitida por x_2 con valor x_3
sicpi	experimental gismu      \nx_1 es una cantidad de lluvia/llovizna/precipitación líquida de material/composición x2\n{bratu}, {snime}, {carvi}
sidbo	gismu   \n-sib-   \n-si'o-      \nx_1 es una idea/concepto/pensamiento sobre x_2 por pensador x_3
sidju	gismu   \n-dju-      \nx_1 ayuda/asiste a x_2 para hacer/lograr/mantener evento/actividad x_3
si'e	cmavo   \nMOI      \nconvierte número en selbri fraccional; x_1 es una fracción (n) de la totalidad x_2; (cf. gunma)
sigja	gismu   \n-sig-      \nx_1 es un cigarro de origen x_2
si'i	cmavo   \nVUhU4      \noperador matemático trinario: (sumatoria sigma de a con variable b sobre rango c)
silka	gismu   \n-sik-      \nx_1 es una cantidad de seda producida por x_2
silna	gismu      \nx_1 es una cantidad de sal de origen x_2 de composición x_3
simbasygau	lujvo      \nx_1 intercambia x_2 y x_3 en circunstancia x_4\nVer también {simbasti}, {gasnu}
simlu	gismu   \n-mlu-      \nx_1 parece/aparenta tener propiedad x_2 según observador x_3 bajo condiciones x_4
simsa	gismu   \n-smi-      \nx_1 es similar/parecido/se asemeja/se parece a x_2 en propiedad/cantidad x_3\nVer también {frica},  {dunli}.
simxu	gismu   \n-sim-   \n-si'u-      \nx_1 mutuamente/recíprocamente son/hacen x_2 (evento)
since	gismu      \nx_1 es una víbora/serpiente de especie/raza x_2
sinma	gismu   \n-si'a-      \nx_1 estima/respeta/venera a x_2\nVer también {salci}.
sinso	gismu      \nx_1 es el seno trigonométrico de ángulo x_2\nVer también {tanjo}.
sinxa	gismu   \n-sni-      \nx_1 es un signo/símbolo/señal de x_2 para observador x_3 con significado/intención x_4\nVer también {lerfu},  {tcita}.
si'o	cmavo   \n-siz-   \nNU      \nabstractor: abstractor de idea/concepto; x_1 es el concepto que tiene x_2 de (bridi)
sipna	gismu   \n-sip-      \nx_1 duerme\nVer también {cikna},  {sanji}.
sirji	gismu   \n-sir-      \nx_1 es un segmento/intervalo/linea derecho/directo entre x_2 y x_3
sirxo	gismu   \n-six-      \nx_1 refleja cultura/nacionalidad/idioma sirio en aspecto x_2
sisku	gismu   \n-sis-      \nx_1 busca x_2 en/entre x_3\nVer también {mipri}.
sisti	gismu   \n-sti-      \nx_1 se para/detiene/cesa en actividad/proceso/estado x_2
sitna	gismu   \n-sit-      \nx_1 cita a fuente x_2 con información x_3
si'u	cmavo   \nBAI      \nsidju modal, 1er argumento (aiding agent)             ayudado por ...
sivni	gismu   \n-siv-      \nx_1 es privado/personal/no público de x_2
skaci	gismu      \nx_1 es una falda/pollera/sayo/vestido (prenda de vestir) de material x_2
skami	gismu   \n-sam-      \nx_1 es una computadora/ordenador para función x_2
skapi	gismu   \n-kap-      \nx_1 es una piel/cuero de x_2\nVer también {pilka},  {calku}.
skargolu	fu'ivla      \nx_1 es un caracol de especie x_2\n{cakcurnu}
skari	gismu   \n-ska-      \nx_1 es de color x_2 percibido por x_3 bajo condiciones x_4
skicu	gismu   \n-ski-      \nx_1 describe/cuenta sobre x_2 a x_3 con descripción x_4
skiji	gismu   \n-sij-      \nx_1 es un esquí/patín/deslizador para superficie x_2 soportando esquiador/patinador/trineo/carga x_3
skina	gismu   \n-kin-      \nx_1 es un filme/vista cinematografica/película sobre x_2 hecho por x_3 para audiencia x_4
skomberu	fu'ivla      \nx_1 es una caballa de especie x_2
skori	gismu   \n-sko-      \nx_1 es una soga/cuerda/cable (forma) de material x_2
skoto	gismu   \n-kot-   \n-ko'o-      \nx_1 refleja cultura/nacionalidad/idioma escocés/gaélico/celta en aspecto x_2
skuro	gismu   \n-ku'o-      \nx_1 es una ranura/trinchera/surco/canal en objeto/superficie x_2
